analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2006,1,0.07045,0.4953,-0.9003,1.041
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2007,1,0.3421,0.6833,-0.9971,1.681
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2008,1,0.2676,0.7904,-1.282,1.817
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2009,1,0.406,0.8842,-1.327,2.139
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2010,1,0.4731,0.9519,-1.393,2.339
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2011,1,0.7604,1.02,-1.239,2.76
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2012,1,1.021,1.095,-1.126,3.168
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2013,1,1.125,1.102,-1.034,3.285
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2014,1,0.802,1.082,-1.319,2.923
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2015,1,0.7051,1.116,-1.482,2.893
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2016,1,0.8237,1.119,-1.37,3.017
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2017,1,1.144,1.131,-1.073,3.36
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2018,1,1.346,1.157,-0.9218,3.614
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2019,1,1.506,1.184,-0.8138,3.826
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2020,1,1.776,1.229,-0.6326,4.185
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2021,1,1.937,1.263,-0.5389,4.413
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2022,1,2.355,1.356,-0.3015,5.012
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2023,1,2.359,1.37,-0.3265,5.045
103bda8c3bdd2f9849542a728d2367a3e78d151f,2005,2024,1,2.593,1.454,-0.2562,5.443
