winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,484,435,445.8,459.8,470,512,551.6,606.2,774,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2001,373,285,299.6,324,345.6,407.4,461.8,523.1,760,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2002,645,587,591.9,606.4,630.3,663.4,713.4,797.2,898,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2003,460,388,394,414.4,436.3,488.4,541.4,667.2,970,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2004,359.5,290,303.9,326.8,340.6,381.4,413,465.2,553,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2005,640.5,624,626,629,633,651,669.4,748.2,840,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2006,824,795,799.9,806,814,830.4,855,887,1018,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2007,189.5,180,180,180,182,202.4,214.8,278.3,298,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2008,276.5,253,257,263,267.6,285,300.6,355,451,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2009,264,222,227,238.8,255.6,282.4,304.6,373.6,472,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2010,612,549,557.9,573,593,634.7,676.6,757.2,1308,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2011,453.5,393,411,426.8,438.3,484.4,526.2,602.8,667,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2012,334.5,289,296,306.6,320,346.8,379.2,427.6,746,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2013,269,219,231,245.6,259,285.4,300.2,345.2,418,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2014,210,145,153,181.8,199.3,221.4,252.8,323.4,386,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2015,213,131,148.8,171.8,185.6,227,254,334,390,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2016,197,131,155,169,180,215.7,257.4,308.2,439,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2017,268,259,260,261.8,264.6,272.4,280.2,304.2,328,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2018,202,178,180,188,196,213.4,229.2,255.2,422,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2019,223,216,218,220,222,228,234.2,246.2,270,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2020,215,207,207,210.8,213,218,224,266.2,362,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2021,248.5,221,228,239,243,255.4,263.2,281.1,303,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2022,154,143,144,147,150,157,163,178.1,200,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2023,262.5,240,244,249,258,268,278.4,298.2,358,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
2024,110,95,96,102,106,115.4,128.2,146,168,9fd6c683093d0a34f7daa4ccc3b361a65c0348bc
