winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1993,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1994,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1995,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1996,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1997,11,0,0,2,6,17,33.4,58.35,81,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1998,8.5,0,0,0,3.65,14.35,27.4,67.2,107,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
1999,11.5,0,0,0,2,31.35,51,103.3,170,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2000,2,2,2,2,2,2,2,2,2,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2001,0,0,0,0,0,0,0,0,0,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2002,9,9,9,9,9,9,9,9,9,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2003,19,19,19,19,19,19,19,19,19,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2004,1,1,1,1,1,1,1,1,1,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2005,8,8,8,8,8,8,8,8,8,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2006,21,21,21,21,21,21,21,21,21,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2007,38,38,38,38,38,38,38,38,38,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2008,5,5,5,5,5,5,5,5,5,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2009,41,41,41,41,41,41,41,41,41,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2010,159,159,159,159,159,159,159,159,284,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2011,14,14,14,14,14,14,14,14,14,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2012,85,85,85,85,85,85,85,85,85,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2013,90,90,90,90,90,90,90,90,90,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2014,248,248,248,248,248,248,248,248,248,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2015,16,16,16,16,16,16,16,16,16,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2016,10,10,10,10,10,10,10,10,10,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2017,30,30,30,30,30,30,30,30,30,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2018,661,661,661,661,661,661,661,661,661,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2019,29,29,29,29,29,29,29,29,29,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2020,6,6,6,6,6,6,6,6,6,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2021,9,9,9,9,9,9,9,9,9,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2022,81,81,81,81,81,81,81,81,81,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2023,88,88,88,88,88,88,88,88,88,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
2024,654,654,654,654,654,654,654,654,654,407e5815fa1dd8e1a1c7b7cfc11b2dcad8c6f5cb
