analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1993,1,0.08463,0.1576,-0.2243,0.3936
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1994,1,0.07605,0.2108,-0.3371,0.4892
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1995,1,0.2634,0.2226,-0.1728,0.6996
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1996,1,0.5868,0.2407,0.1152,1.059
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1997,1,0.5764,0.2559,0.07487,1.078
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1998,1,0.5613,0.2574,0.05685,1.066
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,1999,1,0.5708,0.2513,0.07819,1.063
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2000,1,0.682,0.2574,0.1774,1.187
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2001,1,0.81,0.2597,0.3011,1.319
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2002,1,0.9843,0.2568,0.481,1.488
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2003,1,1.093,0.2588,0.5855,1.6
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2004,1,1.282,0.2699,0.7525,1.81
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2005,1,1.262,0.2649,0.7432,1.781
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2006,1,1.158,0.2581,0.6519,1.664
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2007,1,1.026,0.2654,0.5061,1.546
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2008,1,1.033,0.2716,0.5002,1.565
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2009,1,1.147,0.2795,0.599,1.695
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2010,1,1.263,0.2664,0.7404,1.785
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2011,1,1.303,0.2576,0.7984,1.808
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2012,1,1.335,0.2593,0.8264,1.843
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2013,1,1.396,0.2612,0.8845,1.908
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2014,1,1.412,0.2638,0.8946,1.929
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2015,1,1.405,0.2633,0.8894,1.922
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2016,1,1.539,0.2658,1.018,2.06
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2017,1,1.565,0.265,1.045,2.084
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2018,1,1.485,0.2635,0.9687,2.002
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2019,1,1.541,0.2641,1.024,2.059
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2020,1,1.577,0.2663,1.055,2.099
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2021,1,1.72,0.2699,1.192,2.249
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2022,1,1.682,0.2694,1.154,2.21
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2023,1,1.648,0.2733,1.113,2.184
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1992,2024,1,1.696,0.2846,1.138,2.254
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1994,1,-0.008344,0.1543,-0.3108,0.2941
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1995,1,0.1788,0.1761,-0.1664,0.5239
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1996,1,0.5021,0.197,0.116,0.8883
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1997,1,0.4918,0.2191,0.06236,0.9213
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1998,1,0.4767,0.2257,0.03443,0.919
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,1999,1,0.486,0.2223,0.05035,0.9217
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2000,1,0.5973,0.2269,0.1525,1.042
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2001,1,0.7253,0.2294,0.2757,1.175
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2002,1,0.8996,0.2239,0.4608,1.338
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2003,1,1.008,0.2264,0.5643,1.452
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2004,1,1.197,0.2371,0.7322,1.662
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2005,1,1.178,0.2318,0.7234,1.632
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2006,1,1.073,0.226,0.6301,1.516
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2007,1,0.9415,0.2373,0.4765,1.407
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2008,1,0.9479,0.2443,0.4691,1.427
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2009,1,1.062,0.2507,0.5706,1.553
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2010,1,1.178,0.2348,0.7176,1.638
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2011,1,1.219,0.2261,0.7755,1.662
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2012,1,1.25,0.228,0.8029,1.697
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2013,1,1.312,0.2295,0.862,1.761
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2014,1,1.327,0.2325,0.8711,1.783
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2015,1,1.321,0.2333,0.8635,1.778
ac552c722163447e8b24f8d9875ff3dbfca27fb3,1993,2016,1,1.455,0.233,0.9979,1.911
