winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,1,1,1,1,1,1,1,1,1,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
1997,0,0,0,0,0,0,0,0,0,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
1998,0,0,0,0,0,0,0,0,0,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
1999,0,0,0,0,0,0,0,0,0,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2000,4,4,4,4,4,4,4,4,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2001,2,2,2,2,2,2,2,4,5,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2002,5,5,5,5,5,5,5,5,5,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2003,11,11,11,11,11,11,11,11,11,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2004,8,8,8,8,8,8,8,8,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2005,4,4,4,4,4,4,4,4,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2006,8,8,8,8,8,8,8,8,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2007,3,3,3,3,3,3,4,6.05,9,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2008,2,2,2,2,2,2,2,4,6,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2009,3,3,3,3,3,3,3,3,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2010,5,5,5,5,5,5,5,5,5,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2011,4,4,4,4,4,4,4,4,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2012,2,2,2,2,2,2,3,4.05,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2013,0,0,0,0,0,1,2,3.05,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2014,1,1,1,1,1,1,1,1,3,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2015,1,1,1,1,1,1,1,2.1,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2016,2,1,1,1,1,2,3,5,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2017,2,2,2,2,2,2,2,2,2,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2018,7,7,7,7,7,7,7,7,7,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2019,4,4,4,4,4,4,4,4,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2020,4,4,4,4,4,4,4,4,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2021,8,8,8,8,8,8,8,8,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2022,4,4,4,4,4,4,4,6,8,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2023,3,3,3,3,3,3,3,3,4,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
2024,1,1,1,1,1,1,1,1,1,457568fe9775ffdb6829e82e6dbb9fd4b638ffa1
