winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,35,35,35,35,35,35,35,35,35,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2001,32,31,31,31,31,32,33,36,43,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2002,18,18,18,18,18,18,18.2,23,28,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2003,18,18,18,18,18,18,18,21.05,25,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2004,27,26,26,26,26,27,28,30,35,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2005,19,19,19,19,19,20,21,23,28,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2006,329,329,329,329,329,329,330,331,332,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2007,100,100,100,100,100,100,100,100,100,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2008,33,33,33,33,33,33,33,33,33,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2009,19,19,19,19,19,19,19,19,19,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2010,17,17,17,17,17,17,17,17,18,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2011,22,22,22,22,22,23,23,23.05,26,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2012,22,22,22,22,22,22,23,24,29,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2013,21,21,21,21,21,22,22,24,26,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2014,21,20,20,20,20,21,21,23,25,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2015,23,23,23,23,23,23,23,23,23,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2016,23,22,22,22,23,23,24,25,30,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2017,23,22,22,22,22,23,23,25,26,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2018,27,27,27,27,27,27,27,27,27,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2019,17,17,17,17,17,17,17,17,17,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2020,28,28,28,28,28,28,28,28,28,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2021,15,15,15,15,15,15,15,15,15,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2022,27,27,27,27,27,27,27,27,27,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2023,11,11,11,11,11,11,11,11.05,14,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
2024,21,21,21,21,21,21,21,21,21,a6d83f3b2d5cea6d2422088e0430722a3890e6e1
