winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2011,10,5,6,8,9,12,15,20,30,14d6f32961c04dab363c59337106da58eccbf799
2012,23,15,17,19,21,25,27,34.1,70,14d6f32961c04dab363c59337106da58eccbf799
2013,20,13,14,17,18,21,24,29,32,14d6f32961c04dab363c59337106da58eccbf799
2014,34.5,30,30,32,33,36,37.2,41,45,14d6f32961c04dab363c59337106da58eccbf799
2015,71,62,63,68,69,73.35,76,81.05,87,14d6f32961c04dab363c59337106da58eccbf799
2016,89,85,86,87.8,88,90,91,95.05,101,14d6f32961c04dab363c59337106da58eccbf799
2017,79.5,77,77,78,79,80,81,83,84,14d6f32961c04dab363c59337106da58eccbf799
2018,71,69,69,70,70,71,72,74,77,14d6f32961c04dab363c59337106da58eccbf799
2019,79,77,77,78,78,80,81,83.05,85,14d6f32961c04dab363c59337106da58eccbf799
2020,72,68,69,70,71,73,74,77,79,14d6f32961c04dab363c59337106da58eccbf799
2021,117,107,107,111.8,114,120,125,135,149,14d6f32961c04dab363c59337106da58eccbf799
2022,90,79,80,85,88,92,95.2,100,109,14d6f32961c04dab363c59337106da58eccbf799
2023,130,114,116,121,125,133.4,137,146.1,171,14d6f32961c04dab363c59337106da58eccbf799
2024,90,76,79,83,85.65,93,98.2,106,138,14d6f32961c04dab363c59337106da58eccbf799
