winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1423,1423,1423,1423,1423,1423,1423,1423,1423,841c1ac480f9bad75039899071b34f4c3a63865c
1993,283,283,283,283,283,283,283,283,283,841c1ac480f9bad75039899071b34f4c3a63865c
1994,308,308,308,308,308,308,308,308,308,841c1ac480f9bad75039899071b34f4c3a63865c
1995,389,389,389,389,389,389,389,389,389,841c1ac480f9bad75039899071b34f4c3a63865c
1996,398,398,398,398,398,398,398,399,404,841c1ac480f9bad75039899071b34f4c3a63865c
1997,381,381,381,381,381,381,381,382,384,841c1ac480f9bad75039899071b34f4c3a63865c
1998,391,391,391,391,391,391,391,392,397,841c1ac480f9bad75039899071b34f4c3a63865c
1999,361,361,361,361,361,361,361,362,372,841c1ac480f9bad75039899071b34f4c3a63865c
2000,279,279,279,279,279,279,279,279,279,841c1ac480f9bad75039899071b34f4c3a63865c
2001,341,341,341,341,341,341,341,341,341,841c1ac480f9bad75039899071b34f4c3a63865c
2002,362,362,362,362,362,362,362,362,362,841c1ac480f9bad75039899071b34f4c3a63865c
2003,239,233,233,233.8,236,246,257,274.2,312,841c1ac480f9bad75039899071b34f4c3a63865c
2004,410,410,410,410,410,410,410,410,410,841c1ac480f9bad75039899071b34f4c3a63865c
2005,336,336,336,336,336,336,336,336,341,841c1ac480f9bad75039899071b34f4c3a63865c
2006,204,204,204,204,204,204,204,206,210,841c1ac480f9bad75039899071b34f4c3a63865c
2007,281,281,281,281,281,281,281,281,281,841c1ac480f9bad75039899071b34f4c3a63865c
2008,248,248,248,248,248,248,248,248,248,841c1ac480f9bad75039899071b34f4c3a63865c
2009,154,154,154,154,154,154,157,172.6,239,841c1ac480f9bad75039899071b34f4c3a63865c
2010,225,225,225,225,225,225,226,229.1,245,841c1ac480f9bad75039899071b34f4c3a63865c
2011,179,179,179,179,179,179,179,179,179,841c1ac480f9bad75039899071b34f4c3a63865c
2012,308,308,308,308,308,308,308,308,308,841c1ac480f9bad75039899071b34f4c3a63865c
2013,191,191,191,191,191,191,191,303,465,841c1ac480f9bad75039899071b34f4c3a63865c
2014,100,100,100,100,100,102,108.2,140.2,213,841c1ac480f9bad75039899071b34f4c3a63865c
2015,244,244,244,244,244,244,244,244,244,841c1ac480f9bad75039899071b34f4c3a63865c
2016,177,176,176,176,176,178,180,185.1,194,841c1ac480f9bad75039899071b34f4c3a63865c
2017,323,323,323,323,323,323,324,326,332,841c1ac480f9bad75039899071b34f4c3a63865c
2018,361,361,361,361,361,361,362,366,375,841c1ac480f9bad75039899071b34f4c3a63865c
2019,464,464,464,464,464,464,465,471,477,841c1ac480f9bad75039899071b34f4c3a63865c
2020,327,327,327,327,327,327,327,327,327,841c1ac480f9bad75039899071b34f4c3a63865c
2021,340,340,340,340,340,340,340,340,340,841c1ac480f9bad75039899071b34f4c3a63865c
2022,147,147,147,147,147,147,147,147,147,841c1ac480f9bad75039899071b34f4c3a63865c
2023,293,293,293,293,293,293,293,293,293,841c1ac480f9bad75039899071b34f4c3a63865c
2024,189,189,189,189,189,189,189,189,189,841c1ac480f9bad75039899071b34f4c3a63865c
