winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2002,6,0,1,4,5,8,10,19.05,24,38578aee2fee63949d2be27ef4d32e725e438611
2003,7,0,1,3.8,5,8.35,12,21,44,38578aee2fee63949d2be27ef4d32e725e438611
2004,6,0,1,4,5,8,10.2,19.05,43,38578aee2fee63949d2be27ef4d32e725e438611
2005,19,1,8.95,13,16,24,33,48.1,56,38578aee2fee63949d2be27ef4d32e725e438611
2006,27,8,11,17,22,30,34.4,51.05,82,38578aee2fee63949d2be27ef4d32e725e438611
2007,25,14,15,18,21.65,27,30,41.3,68,38578aee2fee63949d2be27ef4d32e725e438611
2008,18,7,11,15,16.65,21.35,25.2,33.15,47,38578aee2fee63949d2be27ef4d32e725e438611
2009,4,4,4,4,4,5,5,7,8,38578aee2fee63949d2be27ef4d32e725e438611
2010,27,26,26,26,26,27,28,30,35,38578aee2fee63949d2be27ef4d32e725e438611
2011,23,21,21,21,22,23,25,29,37,38578aee2fee63949d2be27ef4d32e725e438611
2012,14,14,14,14,14,15,15.2,17,19,38578aee2fee63949d2be27ef4d32e725e438611
2013,22,22,22,22,22,22,22,24,28,38578aee2fee63949d2be27ef4d32e725e438611
2014,20,19,19,19,19,21,23,24.05,29,38578aee2fee63949d2be27ef4d32e725e438611
2015,26,26,26,26,26,27,28,32,38,38578aee2fee63949d2be27ef4d32e725e438611
2016,27,26,26,26,26,28,29,31,32,38578aee2fee63949d2be27ef4d32e725e438611
2017,18,16,16,16,17,18.35,20,22.05,38,38578aee2fee63949d2be27ef4d32e725e438611
2018,8.5,6,6,6,7,10,13,16,19,38578aee2fee63949d2be27ef4d32e725e438611
2019,21,21,21,21,21,21,21,21,21,38578aee2fee63949d2be27ef4d32e725e438611
2020,11,11,11,11,11,11,11,14,17,38578aee2fee63949d2be27ef4d32e725e438611
2021,18,18,18,18,18,18,19,19.05,21,38578aee2fee63949d2be27ef4d32e725e438611
2022,11,11,11,11,11,11,12.2,15.05,24,38578aee2fee63949d2be27ef4d32e725e438611
2023,15,15,15,15,15,15,16,17,17,38578aee2fee63949d2be27ef4d32e725e438611
2024,8,8,8,8,8,9,9,11,14,38578aee2fee63949d2be27ef4d32e725e438611
