winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,2,2,2,2,2,2,2,2,2,458f20b9840eddf9bbde3046a5468ea7302be4f6
2001,15,15,15,15,15,15,15,15,15,458f20b9840eddf9bbde3046a5468ea7302be4f6
2002,1,1,1,1,1,1,1,1,1,458f20b9840eddf9bbde3046a5468ea7302be4f6
2003,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2004,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2005,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2006,80,80,80,80,80,80,80,80,80,458f20b9840eddf9bbde3046a5468ea7302be4f6
2007,26,26,26,26,26,26,26,26,26,458f20b9840eddf9bbde3046a5468ea7302be4f6
2008,42,42,42,42,42,42,42,42,42,458f20b9840eddf9bbde3046a5468ea7302be4f6
2009,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2010,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2011,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2012,50,50,50,50,50,50,50,50,50,458f20b9840eddf9bbde3046a5468ea7302be4f6
2013,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2014,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2015,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2016,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2017,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2018,0,0,0,0,0,0,0,0,0,458f20b9840eddf9bbde3046a5468ea7302be4f6
2019,2,2,2,2,2,2,2,2,2,458f20b9840eddf9bbde3046a5468ea7302be4f6
2020,2,2,2,2,2,2,2,2,2,458f20b9840eddf9bbde3046a5468ea7302be4f6
2021,3,3,3,3,3,3,3,3,3,458f20b9840eddf9bbde3046a5468ea7302be4f6
2022,1,1,1,1,1,1,1,1,1,458f20b9840eddf9bbde3046a5468ea7302be4f6
2023,3,3,3,3,3,3,3,3,3,458f20b9840eddf9bbde3046a5468ea7302be4f6
2024,2,2,2,2,2,2,2,2,2,458f20b9840eddf9bbde3046a5468ea7302be4f6
