winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,41.5,3,9.9,18.8,30,58.05,89.2,203,249,777a172a2d59a38cd16f2a6ef73cf3097f182697
1993,34.5,10,12.95,19.8,24.65,49.35,71.6,132,384,777a172a2d59a38cd16f2a6ef73cf3097f182697
1994,32.5,18,18,22,27,36.35,46.2,59.05,133,777a172a2d59a38cd16f2a6ef73cf3097f182697
1995,18,6,6,8,12.65,24,35.2,61.05,153,777a172a2d59a38cd16f2a6ef73cf3097f182697
1996,85,85,85,85,85,85,85,85,85,777a172a2d59a38cd16f2a6ef73cf3097f182697
1997,58,58,58,58,58,58,58,70.05,138,777a172a2d59a38cd16f2a6ef73cf3097f182697
1998,13,13,13,13,13,13,14,53.15,77,777a172a2d59a38cd16f2a6ef73cf3097f182697
1999,83,8,17.95,39.8,59,110,171.2,289.4,449,777a172a2d59a38cd16f2a6ef73cf3097f182697
2000,96,96,96,96,96,96,96,96,106,777a172a2d59a38cd16f2a6ef73cf3097f182697
2001,216,216,216,216,216,216,216,216,216,777a172a2d59a38cd16f2a6ef73cf3097f182697
2002,293,293,293,293,293,293,293,351.5,561,777a172a2d59a38cd16f2a6ef73cf3097f182697
2003,187,187,187,187,187,187,187,187,187,777a172a2d59a38cd16f2a6ef73cf3097f182697
2004,354.5,350,350,350,350,361.4,371,391,423,777a172a2d59a38cd16f2a6ef73cf3097f182697
2005,141,138,138,138,138,149,159.2,180.1,241,777a172a2d59a38cd16f2a6ef73cf3097f182697
2006,267,260,260,260,262,271.4,281,316.2,346,777a172a2d59a38cd16f2a6ef73cf3097f182697
2007,424.5,416,416,417.8,420.6,433,445.2,463.1,479,777a172a2d59a38cd16f2a6ef73cf3097f182697
2008,117,117,117,117,117,121,130,157,194,777a172a2d59a38cd16f2a6ef73cf3097f182697
2009,32.5,24,24,24,26,50.35,64.4,124.2,165,777a172a2d59a38cd16f2a6ef73cf3097f182697
2010,94,94,94,94,94,94,98,112.2,134,777a172a2d59a38cd16f2a6ef73cf3097f182697
2011,37,31,31,31,34,43,53.2,129.1,203,777a172a2d59a38cd16f2a6ef73cf3097f182697
2012,18,18,18,18,18,18,18,18,18,777a172a2d59a38cd16f2a6ef73cf3097f182697
2013,21,21,21,21,21,21,21,21,21,777a172a2d59a38cd16f2a6ef73cf3097f182697
2014,11,11,11,11,11,11,11,20,58,777a172a2d59a38cd16f2a6ef73cf3097f182697
2015,26,26,26,26,26,26,26,26,26,777a172a2d59a38cd16f2a6ef73cf3097f182697
2016,11,11,11,11,11,11,11,11.1,28,777a172a2d59a38cd16f2a6ef73cf3097f182697
2017,17,17,17,17,17,19,23,32.2,45,777a172a2d59a38cd16f2a6ef73cf3097f182697
2018,34,34,34,34,34,34,34,46,154,777a172a2d59a38cd16f2a6ef73cf3097f182697
2019,81,81,81,81,81,81,81,81,81,777a172a2d59a38cd16f2a6ef73cf3097f182697
2020,42,39,39,39,40,44,49,60.1,71,777a172a2d59a38cd16f2a6ef73cf3097f182697
2021,82,82,82,82,82,82,84.2,111.2,125,777a172a2d59a38cd16f2a6ef73cf3097f182697
2022,71,71,71,71,71,71,71,88.1,107,777a172a2d59a38cd16f2a6ef73cf3097f182697
2023,49,49,49,49,49,51.35,58,79,94,777a172a2d59a38cd16f2a6ef73cf3097f182697
2024,108,108,108,108,108,108,108,122,136,777a172a2d59a38cd16f2a6ef73cf3097f182697
