analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1993,1,-0.3005,0.09821,-0.493,-0.108
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1994,1,-0.5178,0.1138,-0.7408,-0.2948
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1995,1,-0.3905,0.1081,-0.6025,-0.1786
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1996,1,-0.08628,0.1012,-0.2846,0.1121
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1997,1,-0.4351,0.1101,-0.6509,-0.2194
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1998,1,-0.5627,0.1162,-0.7905,-0.3349
2d066670cd81a65e2d85675dab6445e5527702ac,1992,1999,1,-0.3592,0.1054,-0.5658,-0.1526
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2000,1,-0.2354,0.1054,-0.442,-0.02884
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2001,1,-0.1815,0.1064,-0.3901,0.02707
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2002,1,-0.01406,0.1069,-0.2237,0.1955
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2003,1,-0.06285,0.1087,-0.276,0.1503
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2004,1,-0.0431,0.1035,-0.246,0.1598
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2005,1,-0.1802,0.1098,-0.3955,0.03506
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2006,1,-0.1493,0.1153,-0.3753,0.0767
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2007,1,-0.06461,0.11,-0.2803,0.1511
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2008,1,-0.09859,0.1136,-0.3212,0.124
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2009,1,-0.128,0.1072,-0.3381,0.082
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2010,1,-0.1191,0.1035,-0.3219,0.08374
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2011,1,-0.202,0.1071,-0.412,0.007912
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2012,1,-0.3248,0.1111,-0.5426,-0.1071
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2013,1,-0.2822,0.11,-0.4979,-0.06648
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2014,1,-0.09011,0.1027,-0.2913,0.1111
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2015,1,-0.1485,0.1064,-0.3571,0.06012
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2016,1,-0.2715,0.1115,-0.49,-0.05292
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2017,1,-0.1884,0.1266,-0.4364,0.05972
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2018,1,-0.1184,0.1046,-0.3233,0.08656
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2019,1,-0.1947,0.1082,-0.4068,0.01739
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2020,1,-0.1404,0.106,-0.3482,0.06747
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2021,1,-0.05134,0.1101,-0.2671,0.1644
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2022,1,-0.03349,0.1056,-0.2404,0.1735
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2023,1,-0.09739,0.1106,-0.3141,0.1193
2d066670cd81a65e2d85675dab6445e5527702ac,1992,2024,1,-0.1008,0.11,-0.3164,0.1148
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1994,1,-0.2174,0.09372,-0.4011,-0.03369
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1995,1,-0.09006,0.09817,-0.2825,0.1023
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1996,1,0.2142,0.1057,0.007047,0.4213
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1997,1,-0.1347,0.1007,-0.3321,0.0627
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1998,1,-0.2623,0.1038,-0.4656,-0.0589
2d066670cd81a65e2d85675dab6445e5527702ac,1993,1999,1,-0.05871,0.09958,-0.2539,0.1365
