winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,3137,3035,3041,3062,3089,3175,3248,3520,4799,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1993,2096,2016,2022,2047,2061,2127,2176,2277,2480,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1994,1590,1590,1590,1590,1590,1590,1590,1689,1898,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1995,1847,1780,1796,1815,1827,1868,1906,1974,2108,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1996,4238,4049,4071,4132,4170,4296,4373,4625,5210,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1997,2099,2002,2016,2042,2064,2120,2147,2214,2425,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1998,1636,1527,1548,1569,1609,1680,1712,1790,2037,ab90e562fa01357fa270d8b2fc0530a10ae823ff
1999,2178,2025,2074,2117,2147,2229,2289,2365,2608,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2000,2444,2233,2280,2330,2385,2534,2612,2816,3121,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2001,2336,2282,2293,2309,2328,2368,2409,2494,2559,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2002,3252,2914,2976,3095,3176,3441,3672,4299,5492,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2003,2967,2659,2736,2842,2900,3075,3169,3456,3668,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2004,2830,2727,2743,2774,2800,2861,2908,3016,3164,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2005,2365,2200,2240,2278,2331,2401,2455,2617,2777,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2006,2598,2212,2298,2426,2529,2770,3025,3541,4863,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2007,2833,2717,2719,2751,2779,2899,3036,3203,3494,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2008,2787,2396,2476,2593,2684,2901,3044,3452,3821,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2009,2523,2438,2439,2465,2499,2572,2640,2753,3077,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2010,2490,2364,2401,2446,2471,2523,2575,2727,3053,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2011,2568,2374,2410,2466,2522,2644,2726,2934,3138,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2012,2329,2159,2196,2236,2276,2388,2448,2530,2729,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2013,2100,1992,2012,2037,2059,2149,2213,2401,3083,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2014,2694,2550,2572,2616,2661,2734,2841,3072,3490,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2015,2634,2509,2531,2565,2591,2724,2779,2994,3372,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2016,2106,2084,2084,2089,2095,2128,2176,2264,2440,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2017,2736,2568,2573,2638,2688,2817,2995,3619,6154,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2018,2705,2646,2646,2666,2682,2737,2792,2908,3060,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2019,2398,2253,2258,2297,2347,2444,2524,2682,2876,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2020,2571,2522,2522,2522,2539,2621,2664,2840,3185,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2021,3072,2605,2735,2863,2976,3217,3486,3829,5140,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2022,2832,2568,2630,2725,2768,2883,2996,3342,3494,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2023,2940,2414,2556,2686,2839,3087,3229,3601,3981,ab90e562fa01357fa270d8b2fc0530a10ae823ff
2024,2729,2605,2605,2616,2651,2831,2993,3182,4197,ab90e562fa01357fa270d8b2fc0530a10ae823ff
