winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,8979,8745,8755,8791,8872,9139,9388,10410,14240,bf3d483b200af9e6964f2801e70cb07e8333e939
2001,5100,3570,3677,3901,4518,5613,6840,8640,13430,bf3d483b200af9e6964f2801e70cb07e8333e939
2002,10420,10380,10380,10380,10380,10520,10720,11740,14680,bf3d483b200af9e6964f2801e70cb07e8333e939
2003,2382,1680,1680,1766,1905,2817,3506,4890,9010,bf3d483b200af9e6964f2801e70cb07e8333e939
2004,4403,4179,4179,4205,4298,4637,5020,6543,7352,bf3d483b200af9e6964f2801e70cb07e8333e939
2005,5866,4750,4800,5164,5426,6281,7285,9270,11090,bf3d483b200af9e6964f2801e70cb07e8333e939
2006,4794,4309,4309,4358,4532,5166,5823,6725,14450,bf3d483b200af9e6964f2801e70cb07e8333e939
2007,5454,4932,4932,5007,5216,5800,6412,8242,10560,bf3d483b200af9e6964f2801e70cb07e8333e939
2008,5676,5614,5614,5614,5620,5780,5928,6340,7071,bf3d483b200af9e6964f2801e70cb07e8333e939
2009,4857,4388,4388,4424,4617,5272,5827,6915,9064,bf3d483b200af9e6964f2801e70cb07e8333e939
2010,2993,2753,2753,2758,2803,3205,3573,4458,5601,bf3d483b200af9e6964f2801e70cb07e8333e939
2011,2738,2587,2587,2601,2650,3018,3545,4565,8390,bf3d483b200af9e6964f2801e70cb07e8333e939
2012,1564,1433,1433,1440,1482,1745,2025,2545,3080,bf3d483b200af9e6964f2801e70cb07e8333e939
2013,3990,3989,3989,3989,3989,4006,4071,4206,4470,bf3d483b200af9e6964f2801e70cb07e8333e939
2014,5744,5744,5744,5744,5744,5753,5779,5952,6563,bf3d483b200af9e6964f2801e70cb07e8333e939
2015,4548,4539,4539,4539,4539,4606,4705,5473,6560,bf3d483b200af9e6964f2801e70cb07e8333e939
2016,7940,7930,7930,7930,7930,7958,8007,8199,8353,bf3d483b200af9e6964f2801e70cb07e8333e939
2017,2740,2729,2729,2729,2731,2786,2860,3055,3374,bf3d483b200af9e6964f2801e70cb07e8333e939
2018,7599,7599,7599,7599,7599,7613,7666,7903,8249,bf3d483b200af9e6964f2801e70cb07e8333e939
2019,2508,2508,2508,2508,2508,2508,2512,2662,3076,bf3d483b200af9e6964f2801e70cb07e8333e939
2020,5558,5558,5558,5558,5558,5558,5561,5883,7377,bf3d483b200af9e6964f2801e70cb07e8333e939
2021,9346,9346,9346,9346,9346,9346,9390,9845,11040,bf3d483b200af9e6964f2801e70cb07e8333e939
2022,8509,8509,8509,8509,8509,8509,8509,8509,8509,bf3d483b200af9e6964f2801e70cb07e8333e939
2023,4152,4152,4152,4152,4152,4166,4210,4344,4817,bf3d483b200af9e6964f2801e70cb07e8333e939
2024,5245,5245,5245,5245,5245,5245,5245,5245,5245,bf3d483b200af9e6964f2801e70cb07e8333e939
