analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2003,1,-0.9004,0.7488,-2.368,0.5671
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2004,1,-1.184,0.8746,-2.898,0.5303
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2005,1,-1.557,1.053,-3.62,0.5062
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2006,1,-1.623,1.048,-3.677,0.432
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2007,1,-1.949,1.216,-4.332,0.4346
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2008,1,-2.061,1.272,-4.555,0.4333
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2009,1,-1.983,1.225,-4.383,0.417
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2010,1,-1.698,1.073,-3.802,0.4052
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2011,1,-1.693,1.104,-3.856,0.4697
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2012,1,-1.408,0.9947,-3.357,0.5417
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2002,2013,1,-0.7388,0.7954,-2.298,0.8201
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2004,1,-0.2884,0.596,-1.457,0.8796
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2005,1,-0.6616,0.7758,-2.182,0.8589
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2006,1,-0.7247,0.8357,-2.363,0.9132
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2007,1,-1.046,0.9477,-2.904,0.8114
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2008,1,-1.156,0.9976,-3.112,0.7989
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2009,1,-1.081,0.9732,-2.988,0.8265
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2010,1,-0.801,0.9005,-2.566,0.964
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2011,1,-0.796,0.9016,-2.563,0.9711
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2012,1,-0.5124,0.8542,-2.187,1.162
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2003,2013,1,0.1563,0.9103,-1.628,1.94
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2005,1,-0.3736,0.6331,-1.614,0.8673
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2006,1,-0.4372,0.7613,-1.929,1.055
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2007,1,-0.7579,0.9004,-2.523,1.007
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2008,1,-0.8689,0.9643,-2.759,1.021
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2009,1,-0.7936,0.9508,-2.657,1.07
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2010,1,-0.5136,0.8899,-2.258,1.231
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2011,1,-0.5085,0.9001,-2.273,1.256
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2012,1,-0.225,0.867,-1.924,1.474
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004,2013,1,0.4438,0.9415,-1.402,2.289
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2006,1,-0.06411,0.6285,-1.296,1.168
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2007,1,-0.3842,0.8074,-1.967,1.198
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2008,1,-0.4949,0.898,-2.255,1.265
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2009,1,-0.4199,0.9151,-2.213,1.374
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2010,1,-0.1403,0.9037,-1.911,1.631
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2011,1,-0.1351,0.9102,-1.919,1.649
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2012,1,0.1484,0.9095,-1.634,1.931
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2005,2013,1,0.818,1.057,-1.253,2.889
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2007,1,-0.3202,0.6672,-1.628,0.9875
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2008,1,-0.4312,0.8382,-2.074,1.212
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2009,1,-0.3564,0.8868,-2.094,1.382
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2010,1,-0.0769,0.8814,-1.804,1.651
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2011,1,-0.07174,0.91,-1.855,1.712
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2012,1,0.2117,0.9103,-1.572,1.996
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2006,2013,1,0.8811,1.033,-1.143,2.905
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2008,1,-0.1103,0.6494,-1.383,1.163
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2009,1,-0.03583,0.8061,-1.616,1.544
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2010,1,0.2436,0.8933,-1.507,1.994
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2011,1,0.2489,0.9259,-1.566,2.064
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2012,1,0.5327,0.9665,-1.362,2.427
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2007,2013,1,1.204,1.169,-1.087,3.495
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2008,2009,1,0.07445,0.6507,-1.201,1.35
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2008,2010,1,0.3543,0.8446,-1.301,2.01
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2008,2011,1,0.3598,0.9083,-1.421,2.14
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2008,2012,1,0.6437,0.9759,-1.269,2.556
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2008,2013,1,1.316,1.206,-1.048,3.68
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2009,2010,1,0.2791,0.6707,-1.035,1.594
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2009,2011,1,0.2848,0.8155,-1.314,1.883
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2009,2012,1,0.5687,0.9106,-1.216,2.353
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2009,2013,1,1.241,1.14,-0.9937,3.476
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2010,2011,1,0.006105,0.6356,-1.24,1.252
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2010,2012,1,0.2892,0.7775,-1.235,1.813
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2010,2013,1,0.9599,0.9672,-0.9359,2.856
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2011,2012,1,0.2839,0.6379,-0.9662,1.534
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2011,2013,1,0.9565,0.9488,-0.903,2.816
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2012,2013,1,0.6712,0.7447,-0.7885,2.131
f38d60b8c8aa5f7aeb5b07e526b04ccc34f3166a,2004.5,2010.5,6,-0.3946,0.5344,-1.442,0.6528
