winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,100,52,56.95,70.8,82.3,119.4,135.6,195,267,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1993,62.5,60,60,60,60,71,80.4,129,173,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1994,91,91,91,91,91,91,91,91,91,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1995,45,45,45,45,45,45,45,48.35,82,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1996,123,123,123,123,123,123,123,123,123,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1997,116,116,116,116,116,116,116,116,116,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1998,85,85,85,85,85,85,85,85,85,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
1999,75,75,75,75,75,75,75,75,75,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2000,79,79,79,79,79,79,79,79,79,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2001,54,54,54,54,54,54,54,54,54,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2002,65,65,65,65,65,65,65,65,65,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2003,55,55,55,55,55,55,55,55,55,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2004,41,41,41,41,41,41,41,41,44,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2005,24,24,24,24,24,24,24,24,24,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2006,24,24,24,24,24,24,24,24,24,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2007,29,29,29,29,29,29,29,29,29,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2008,22,22,22,22,22,22,22,22,22,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2009,17,17,17,17,17,17,17,17,17,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2010,23,23,23,23,23,23,23,23,23,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2011,10,10,10,10,10,10,10,10,12,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2012,6,6,6,6,6,6,6,6,6,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2013,14,14,14,14,14,14,14,14,14,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2014,8,8,8,8,8,8,8,8,8,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2015,5,5,5,5,5,5,6,10,19,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2016,6,6,6,6,6,6,6,6,6,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2017,1,1,1,1,1,1,1,1,1,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2018,2,2,2,2,2,2,2,2,2,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2019,2,2,2,2,2,2,2,2,2,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2020,3,3,3,3,3,3,3,3,3,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2021,3,3,3,3,3,3,3,3,3,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2022,6,6,6,6,6,6,6,6,6,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2023,6,6,6,6,6,6,6,6,6,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
2024,13,13,13,13,13,13,13,13,13,5ab7be6b9c434a22da72a7230628c5d1cdb84b4f
