winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,206,87,98.9,133.8,168.6,239.4,346.2,585.8,967,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1992,March,220.5,18,75.6,124.8,152,293,433.8,626.2,825,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1992,October,106.5,7,27.8,55,77.95,142.7,181,295.9,658,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1992,November,198.5,107,118.9,134.8,158.2,235.8,305.2,503,925,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1992,December,239,102,122.8,149.4,188.5,364.4,544,778.2,1423,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1992,NA,192,101,108,141.6,161.6,247,316.6,475.9,1008,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,January,216.5,101,114.8,140.8,182.6,270.7,360.2,574.8,805,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,March,126,44,54.85,79.4,97.3,157.4,229.8,411.4,731,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,October,348,289,296,308.4,322.3,369.7,389.6,554,621,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,November,254.5,164,174.9,200,226,282.7,379.2,594.6,820,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,December,253.5,107,126.7,171.8,204.6,303,424.6,653.7,1980,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1993,NA,181,90,104.9,127.8,146,252,333.8,500.2,767,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,January,195.5,62,80.85,133.6,158,266.7,374.6,578.3,1184,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,March,183,74,91.65,116.6,155.6,247.4,322.2,572.7,764,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,October,133.5,4,28.55,69.4,100.5,174,229.8,406.8,481,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,November,181,85,106,130.8,149.6,242.7,349.6,505.7,975,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,December,370.5,206,230.9,262.6,293,439.4,494.2,750.5,987,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1994,NA,268.5,118,137,190.2,231.6,325.4,420.8,721.5,1063,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,January,320.5,316,316,316,317,326,331,355,384,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,March,97,92,92,92,94,103,111.2,120,176,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,October,66,66,66,66,66,67,69,78,86,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,November,127.5,126,126,126,126,130.4,135,150,179,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,December,225,222,222,222,222,229,236,252,257,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1995,NA,415,409,409,409,410.6,421,428.4,458.2,481,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,January,603.5,447,462.8,500.6,532.6,700.1,818.2,1138,1965,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,March,229.5,118,129.8,157,182.3,284.7,353.2,594.4,871,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,October,138,138,138,138,138,139,142,148,170,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,November,253,252,252,252,252,256.4,265,281,310,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,December,338,176,182.9,228.6,273.3,398.4,538.2,745.6,1088,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1996,NA,600,443,451,494.8,542,655.7,804.8,1142,1335,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,January,287.5,15,24.9,99.6,167.6,463.4,705.6,1231,1423,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,March,132,36,51.8,77.4,105.6,167.1,227.4,419.2,632,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,October,140,98,98,112.8,128.6,164,201.8,256.3,311,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,November,177,114,114,126,148.6,210,302.6,460.2,660,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,December,323.5,240,243,255.6,295.2,379,476.6,647.6,1824,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1997,NA,216.5,125,136.9,160.6,187,277.4,331.2,526.1,837,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,January,209,79,82.95,114.4,155.6,298.7,390.2,656,802,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,March,180.5,75,80,114.6,158,215,315.4,699.4,1102,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,October,82.5,43,43,52.8,67.3,112,145.6,228,441,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,November,204,145,151,166.4,182.6,245.4,291.4,501.7,614,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,December,302.5,209,213.9,236.6,269.3,356.4,442.4,786.6,953,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1998,NA,248.5,140,152,182.8,198.6,325.5,400.6,570.2,1014,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,January,606.5,580,581,588.8,594,616.4,630.2,659.3,841,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,March,104,77,80.95,88,96,114,124.2,161.8,237,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,October,225,216,216,218,222,231.4,245,272,287,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,November,417.5,402,402,407,411,427.4,436,479.1,502,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,December,548,527,527,533,539,557,572,609.2,671,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
1999,NA,483.5,455,457,465.8,475,495,512,554.4,621,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,January,350,347,347,347,347,357,362.2,376.3,411,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,March,91,89,89,89,90,95,100,108,155,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,October,259.5,184,192,206.8,217.6,301,329.2,463.5,644,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,November,298,281,283,288,292.6,305.4,316.6,354,394,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,December,706.5,689,690,695,701.6,717.4,726,747.4,801,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2000,NA,252,248,248,248,249,255.4,259.2,270.1,283,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,January,429,426,426,426,426,432.4,442.2,454.4,471,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,March,122,118,118,118,120,126,130,144.2,166,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,October,153,153,153,153,153,155,157,170,181,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,November,400,399,399,399,399,403,407,415,430,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,December,392,390,390,390,390,394.3,399,411,456,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2001,NA,189,186,186,186,187,192,201,223,261,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,January,622,617,617,617,617.6,626,637.2,668.2,698,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,March,144,139,139,139,141,147,153,166,211,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,October,324,324,324,324,324,325,327,341,357,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,November,480.5,480,480,480,480,482,488,501,531,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,December,576,546,549,555,565.3,583,599,668.1,718,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2002,NA,267,263,263,263,263.6,273,281,295.2,325,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,January,884,881,881,881,881,889,895.4,912.4,997,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,March,190,187,187,187,187,194,197.2,210.4,254,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,October,221,221,221,221,221,223,225,235.1,244,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,November,548,548,548,548,548,551.4,554,567.1,593,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,December,818,815,815,815,815,824,829.2,847,864,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2003,NA,667,662,662,662,663,673,681.2,695.2,712,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,January,532,527,527,527,528,536,541,554.2,612,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,March,231,227,227,227,229,234.4,239.2,249.2,282,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,October,377,377,377,377,377,378,380,387,395,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,November,459,458,458,458,458,461.4,464,470.1,489,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,December,450,447,447,447,447,455,461,477.2,484,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2004,NA,298,293,293,293,294.6,301.4,307,320,359,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2005,January,556,553,553,553,553,559,568,579,611,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2005,March,245,245,245,245,245,245,245,245,288,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
2005,October,291,291,291,291,291,291,291,291,291,75cddeed191dab0fb62a9605515bcb4ee2ee8a5e
