winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,485,140,237.4,355,427.7,577.4,654,925.4,1423,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1993,464,289,315,355.6,404.6,538.3,613,768.9,1980,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1994,478,236,312,358.4,430.6,545.8,664,927.5,1184,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1995,415,409,409,409,410.6,421,428.4,458.2,481,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1996,732,463,518.9,595.6,667.4,854.6,1029,1310,1965,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1997,515.5,240,276,342.6,392.6,587.4,795.6,1296,1824,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1998,443.5,223,263.5,319.8,389.3,524.8,697.2,884.9,1102,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
1999,610,580,581,589,595,618.7,631.4,665.1,841,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2000,706.5,689,690,695,701.6,717.4,726,747.4,801,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2001,429,426,426,426,426,433,443,456.2,471,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2002,623.5,617,617,617,618,627.4,641,684,718,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2003,884,881,881,881,881,889,895.4,912.4,997,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2004,532,527,527,527,528,536,541,554.2,612,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2005,592,592,592,592,592,592,592,592,611,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2006,716,712,712,712,712,719.4,725,748.1,1048,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2007,833,832,832,832,832,835.4,840.2,854,885,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2008,783,781,781,781,781,787,793,805.2,832,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2009,681,681,681,681,681,681,681,681,681,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2010,632,585,585,598,616.6,668.4,693.8,806.4,992,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2011,373.5,351,351,353,364.6,384,402.2,428,536,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2012,476,461,461,461.8,467,485.4,496.2,544.1,601,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2013,489,457,461,473,481,502.7,517,550.6,651,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2014,344,344,344,344,344,346,355.2,384,457,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2015,419,419,419,419,419,419,422,441.2,479,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2016,431,431,431,431,431,431,431,431,431,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2017,421,421,421,421,421,421,421,421,431,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2018,411,411,411,411,411,411,411,411,411,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2019,395,244,244,282,339.6,450,501.2,606.4,842,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2020,516,279,307,373.8,450.2,554.5,656.2,811.6,1304,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2021,369,257,257,284.2,334.6,426,506.8,797.2,1032,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2022,302,302,302,302,302,302,302.4,477.1,537,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2023,266,266,266,266,266,266,266,266,266,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
2024,308.5,292,292,292,292,367.9,469.2,639.8,933,b695c2e9fb309c511bc2a63bcf92c2d271f8b95f
