winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1993,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1994,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1995,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1996,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1997,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1998,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
1999,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2000,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2001,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2002,6,6,6,6,6,6,6,6,6,f90cd52988629618cc058fd7a586c106ecbb2c3b
2003,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2004,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2005,4,4,4,4,4,4,4,4,4,f90cd52988629618cc058fd7a586c106ecbb2c3b
2006,2,2,2,2,2,2,2,2,2,f90cd52988629618cc058fd7a586c106ecbb2c3b
2007,2,2,2,2,2,2,2,2,2,f90cd52988629618cc058fd7a586c106ecbb2c3b
2008,5,5,5,5,5,5,5,5,5,f90cd52988629618cc058fd7a586c106ecbb2c3b
2009,2,2,2,2,2,2,2,2,2,f90cd52988629618cc058fd7a586c106ecbb2c3b
2010,11,11,11,11,11,11,11,11,11,f90cd52988629618cc058fd7a586c106ecbb2c3b
2011,14,14,14,14,14,14,14,14,14,f90cd52988629618cc058fd7a586c106ecbb2c3b
2012,25,25,25,25,25,25,25,25,25,f90cd52988629618cc058fd7a586c106ecbb2c3b
2013,0,0,0,0,0,0,0,0,0,f90cd52988629618cc058fd7a586c106ecbb2c3b
2014,28,28,28,28,28,28,28,28,28,f90cd52988629618cc058fd7a586c106ecbb2c3b
2015,2,2,2,2,2,2,2,2,2,f90cd52988629618cc058fd7a586c106ecbb2c3b
2016,10,10,10,10,10,10,10,10,10,f90cd52988629618cc058fd7a586c106ecbb2c3b
2017,26,26,26,26,26,26,26,26,26,f90cd52988629618cc058fd7a586c106ecbb2c3b
2018,69,69,69,69,69,69,69,69,69,f90cd52988629618cc058fd7a586c106ecbb2c3b
2019,29,29,29,29,29,29,29,29,29,f90cd52988629618cc058fd7a586c106ecbb2c3b
2020,6,6,6,6,6,6,6,6,6,f90cd52988629618cc058fd7a586c106ecbb2c3b
2021,3,3,3,3,3,3,3,3,3,f90cd52988629618cc058fd7a586c106ecbb2c3b
2022,3,3,3,3,3,3,3,3,3,f90cd52988629618cc058fd7a586c106ecbb2c3b
2023,4,4,4,4,4,4,4,4,4,f90cd52988629618cc058fd7a586c106ecbb2c3b
2024,5,5,5,5,5,5,5,5,5,f90cd52988629618cc058fd7a586c106ecbb2c3b
