winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,60.5,57,57,57,57,67.7,78,108,139,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1993,132,132,132,132,132,134,144.4,175,212,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1994,181.5,115,119.9,153,163,203.4,241,305.2,412,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1995,334,334,334,334,334,334,334,334,334,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1996,108,49,72.9,89.8,97,125.1,170.2,223.4,283,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1997,116,116,116,116,116,116,116,116,116,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1998,115,115,115,115,115,115,115,115,115,b8554d26892bd6eb16d73ebb00f75a10099b60f9
1999,164,158,158,158,158,170.4,177.6,207.2,236,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2000,134,133,133,133,133,139.4,144,158,175,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2001,150.5,147,147,147,147,159,170.2,187,253,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2002,154,144,144,144,144,163,174.2,197,249,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2003,263,263,263,263,263,269.4,289.6,332.8,465,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2004,80,79,79,79,79,84,90.2,103,125,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2005,146,146,146,146,146,146,156.2,173.3,229,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2006,118,118,118,118,118,118,118,118,118,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2007,170,145,149,156,163,175.4,196,228.2,259,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2008,133.5,105,106,117,126.6,147.4,162.2,186.1,245,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2009,327,307,307,314.8,320,330.4,336.2,361,397,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2010,212,176,181,190.8,200,226.4,248.4,298.4,471,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2011,295.5,273,275,281.8,289,303,317.4,346,396,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2012,101,61,68,80.8,92.65,112,125.2,167.2,199,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2013,764,721,721.9,735,747.3,778,802.6,858.9,968,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2014,386,343,349,364,377.6,398.7,429.2,593.3,801,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2015,415,387,390,400.8,407,426,437.2,474,502,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2016,693.5,690,690,690,690,701.4,709,728.2,764,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2017,613.5,613,613,613,613,619.4,627,642,706,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2018,458,458,458,458,458,463,468,485.3,512,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2019,488,488,488,488,488,488,488,497,572,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2020,481,481,481,481,481,485.4,489.2,507.1,540,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2021,319,319,319,319,319,319,319,319,338,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2022,838,813,815,821,832.6,849,859.2,888.1,953,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2023,880.5,842,843.9,853.6,869.3,900,922,983.4,1036,b8554d26892bd6eb16d73ebb00f75a10099b60f9
2024,580,574,574,574,577,584.4,592.2,615.2,655,b8554d26892bd6eb16d73ebb00f75a10099b60f9
