winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,4682,3992,4142,4316,4488,4910,5151,5876,6924,71d627d8779e4e096c6984e55df57c664a0e8dd9
2001,5578,4592,4752,5257,5333,6085,6443,7942,9342,71d627d8779e4e096c6984e55df57c664a0e8dd9
2002,5472,4196,4457,4763,5163,6062,6837,8661,11620,71d627d8779e4e096c6984e55df57c664a0e8dd9
2003,6860,6324,6390,6577,6715,7022,7325,8112,8881,71d627d8779e4e096c6984e55df57c664a0e8dd9
2004,6344,5854,5963,6158,6261,6432,6649,7247,7769,71d627d8779e4e096c6984e55df57c664a0e8dd9
2005,5680,5139,5284,5401,5525,5862,6023,6355,6798,71d627d8779e4e096c6984e55df57c664a0e8dd9
2006,6892,6369,6465,6623,6741,7013,7188,7486,7897,71d627d8779e4e096c6984e55df57c664a0e8dd9
2007,7206,6792,6889,6984,7082,7392,7718,8189,8734,71d627d8779e4e096c6984e55df57c664a0e8dd9
2008,7132,6744,6854,6962,7058,7260,7354,7870,8142,71d627d8779e4e096c6984e55df57c664a0e8dd9
2009,5334,5046,5107,5197,5274,5397,5530,5869,7103,71d627d8779e4e096c6984e55df57c664a0e8dd9
2010,5758,5390,5460,5572,5687,5864,6037,6370,7108,71d627d8779e4e096c6984e55df57c664a0e8dd9
2011,12330,11880,11940,12110,12210,12460,12630,12870,13560,71d627d8779e4e096c6984e55df57c664a0e8dd9
2012,8676,8374,8430,8503,8581,8764,8847,8935,9526,71d627d8779e4e096c6984e55df57c664a0e8dd9
2013,7325,6910,6952,7067,7171,7405,7519,8439,10110,71d627d8779e4e096c6984e55df57c664a0e8dd9
2014,10240,9894,9975,10060,10150,10380,10520,10790,12120,71d627d8779e4e096c6984e55df57c664a0e8dd9
2015,8276,7943,8000,8090,8167,8361,8595,9336,12170,71d627d8779e4e096c6984e55df57c664a0e8dd9
2016,8698,8419,8461,8540,8612,8764,8863,9112,9702,71d627d8779e4e096c6984e55df57c664a0e8dd9
2017,6220,5940,5984,6086,6132,6317,6412,6638,7212,71d627d8779e4e096c6984e55df57c664a0e8dd9
2018,8548,8457,8465,8485,8517,8588,8658,8795,9167,71d627d8779e4e096c6984e55df57c664a0e8dd9
2019,9994,9905,9912,9934,9954,10040,10080,10180,10710,71d627d8779e4e096c6984e55df57c664a0e8dd9
2020,9158,9076,9086,9111,9137,9192,9243,9388,9915,71d627d8779e4e096c6984e55df57c664a0e8dd9
2021,6588,6465,6493,6521,6553,6653,6703,6892,7444,71d627d8779e4e096c6984e55df57c664a0e8dd9
2022,6905,6823,6830,6863,6882,6934,6990,7103,7462,71d627d8779e4e096c6984e55df57c664a0e8dd9
2023,7900,7747,7764,7817,7844,7943,8053,8258,8894,71d627d8779e4e096c6984e55df57c664a0e8dd9
2024,6936,6912,6912,6914,6925,6971,6995,7071,7255,71d627d8779e4e096c6984e55df57c664a0e8dd9
