winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,206,206,206,206,206,206,206,210.1,220,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1993,100,100,100,100,100,100,100.2,112,136,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1994,206,206,206,206,206,209,214,233.2,252,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1995,388,388,388,388,388,388,388,388,388,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1996,114,114,114,114,114,114,122.2,140.1,159,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1997,248,248,248,248,248,248,248,248,248,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1998,80,80,80,80,80,80,80,80,80,c59cecfb808cb43cd1e80dad95950dc6cce2933d
1999,224,224,224,224,224,224,224,237.1,312,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2000,302,302,302,302,302,302,302,308.2,323,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2001,126,126,126,126,126,126,127,135,150,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2002,106,106,106,106,106,106.4,113.2,141.3,290,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2003,325,325,325,325,325,325,345.4,406.2,454,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2004,98,98,98,98,98,102,116,168.3,218,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2005,92,92,92,92,92,92,103.4,136,178,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2006,121,121,121,121,121,121,121,121,132,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2007,70,64,64,64,66,75,85.6,123.4,197,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2008,143.5,142,142,142,142,150,166.8,207.2,311,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2009,220,220,220,220,220,220,220,239,280,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2010,51,51,51,51,51,55.35,68.2,153.1,215,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2011,39,26,26,26,31.65,55.35,86.4,158.9,319,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2012,56,36,36,36,44.65,71,91,150.6,267,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2013,32.5,13,13,13.8,21.65,41.7,63.4,117.3,216,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2014,54,32,32,38.8,45.3,64,74.4,102.4,165,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2015,65,65,65,65,65,71,80.2,98.1,135,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2016,42,42,42,42,42,42,42,42,42,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2017,17,17,17,17,17,17,17,17,17,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2018,18,18,18,18,18,18,19,26.05,33,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2019,6,6,6,6,6,6,6,8,14,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2020,8,8,8,8,8,8,8,8,30,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2021,6,6,6,6,6,6,6,13,31,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2022,30,30,30,30,30,30,30,30,46,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2023,61,61,61,61,61,61,61,61,61,c59cecfb808cb43cd1e80dad95950dc6cce2933d
2024,34,34,34,34,34,34,35,41,57,c59cecfb808cb43cd1e80dad95950dc6cce2933d
