winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1997,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2000,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2000,NA,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2002,October,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2002,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2003,January,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2007,January,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2009,March,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2009,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2010,November,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2010,December,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2010,NA,17,17,17,17,17,17,17,17,17,991dadca33699cdad5a5b3acbee3b58145786f88
2011,January,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2011,March,3,3,3,3,3,3,3,3,3,991dadca33699cdad5a5b3acbee3b58145786f88
2011,NA,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2012,January,3,3,3,3,3,3,3,3,3,991dadca33699cdad5a5b3acbee3b58145786f88
2012,March,11,11,11,11,11,11,11,11,11,991dadca33699cdad5a5b3acbee3b58145786f88
2012,December,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2012,NA,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2013,January,3,3,3,3,3,3,3,3,3,991dadca33699cdad5a5b3acbee3b58145786f88
2013,December,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2013,NA,3,3,3,3,3,3,3,3,3,991dadca33699cdad5a5b3acbee3b58145786f88
2014,March,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2014,October,38,38,38,38,38,38,38,38,38,991dadca33699cdad5a5b3acbee3b58145786f88
2014,November,39,39,39,39,39,39,39,39,39,991dadca33699cdad5a5b3acbee3b58145786f88
2014,December,41,41,41,41,41,41,41,41,41,991dadca33699cdad5a5b3acbee3b58145786f88
2014,NA,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2015,January,16,16,16,16,16,16,16,16,16,991dadca33699cdad5a5b3acbee3b58145786f88
2015,December,6,6,6,6,6,6,6,6,6,991dadca33699cdad5a5b3acbee3b58145786f88
2015,NA,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2016,January,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2016,March,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2016,November,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2016,December,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2016,NA,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2017,January,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2017,March,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2017,NA,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2018,January,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2018,November,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2018,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2018,NA,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2019,November,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2019,NA,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2020,January,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2020,March,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2021,January,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2021,November,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2021,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
2022,January,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2022,March,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2022,November,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2022,December,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2022,NA,4,4,4,4,4,4,4,4,4,991dadca33699cdad5a5b3acbee3b58145786f88
2023,January,6,6,6,6,6,6,6,6,6,991dadca33699cdad5a5b3acbee3b58145786f88
2023,November,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2023,December,6,6,6,6,6,6,6,6,6,991dadca33699cdad5a5b3acbee3b58145786f88
2023,NA,2,2,2,2,2,2,2,2,2,991dadca33699cdad5a5b3acbee3b58145786f88
2024,December,1,1,1,1,1,1,1,1,1,991dadca33699cdad5a5b3acbee3b58145786f88
1992,January,0,0,0,0,0,0,0,0,0,f079e7d160dc1971cea34995877d360b183b3c91
1992,March,0,0,0,0,0,0,0,0,0,f079e7d160dc1971cea34995877d360b183b3c91
1992,October,0,0,0,0,0,0,0,0,2,f079e7d160dc1971cea34995877d360b183b3c91
1992,November,0,0,0,0,0,0,0,0,0,f079e7d160dc1971cea34995877d360b183b3c91
