winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,19,19,19,19,19,19,24.2,38.1,57,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1993,22,22,22,22,22,26,32,50.1,89,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1994,22,22,22,22,22,22,22,25.1,28,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1995,16,16,16,16,16,16,16.2,19,27,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1996,29.5,10,17,22,26,36.35,47,63,88,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1997,19,13,13,13,16,24,30.6,48.1,68,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1998,28,12,15,20,24,35.35,41.2,59.05,107,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
1999,29,10,13.95,20,25.65,36,43.2,64,86,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2000,51,34,34,39,46,56.35,64,88.25,113,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2001,28,10,13,19,22,34,43,55.2,98,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2002,32,8,13,22,28,37,46.2,60.15,70,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2003,6,6,6,6,6,6,6,6,6,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2004,6,6,6,6,6,6,6,9,13,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2005,7,7,7,7,7,7,7,7,7,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2006,3,2,2,2,2,4,5,7,14,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2007,8,8,8,8,8,8,9,11,21,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2008,42,42,42,42,42,42,42,43.05,49,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2009,18,18,18,18,18,18,18,18,18,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2010,22,22,22,22,22,23,25.2,31.15,39,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2011,9,6,6,7,8,10,12,17,20,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2012,13.5,11,11,11,12,14,16.2,20,25,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2013,10,8,8,8,9,12.35,14.2,18,21,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2014,10,10,10,10,10,10,10,10,19,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2015,23,23,23,23,23,23,23,23,23,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2016,26,26,26,26,26,26,26,26,26,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2017,9,9,9,9,9,9,9,9,15,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2018,10,10,10,10,10,10,10,10,10,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2019,9,9,9,9,9,9,9,9,9,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2020,15,15,15,15,15,15,15,15,15,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2021,8,8,8,8,8,8,8,8,8,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2022,12,12,12,12,12,12,12,12,12,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2023,12,12,12,12,12,12,12,12,12,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
2024,19,18,18,18,18,20,21,24.1,33,ac0bb9b1cb81f786a807eaeed951241c5168ea3e
