analysis,winter,estimate,se,lcl,ucl
0adb94ba821f5291c941ac217c8d2068736401c9,1992,3.156,0.3494,2.472,3.841
0adb94ba821f5291c941ac217c8d2068736401c9,1993,3.209,0.3285,2.566,3.853
0adb94ba821f5291c941ac217c8d2068736401c9,1994,3.144,0.2622,2.631,3.658
0adb94ba821f5291c941ac217c8d2068736401c9,1995,3.086,0.2856,2.526,3.646
0adb94ba821f5291c941ac217c8d2068736401c9,1996,3.282,0.3504,2.595,3.969
0adb94ba821f5291c941ac217c8d2068736401c9,1997,3.229,0.3589,2.525,3.932
0adb94ba821f5291c941ac217c8d2068736401c9,1998,3.347,0.3561,2.649,4.044
0adb94ba821f5291c941ac217c8d2068736401c9,1999,3.445,0.3662,2.727,4.162
0adb94ba821f5291c941ac217c8d2068736401c9,2000,3.58,0.406,2.784,4.376
0adb94ba821f5291c941ac217c8d2068736401c9,2001,3.351,0.3694,2.627,4.075
0adb94ba821f5291c941ac217c8d2068736401c9,2002,3.115,0.3562,2.417,3.813
0adb94ba821f5291c941ac217c8d2068736401c9,2003,2.543,0.407,1.745,3.341
0adb94ba821f5291c941ac217c8d2068736401c9,2004,2.338,0.4605,1.436,3.241
0adb94ba821f5291c941ac217c8d2068736401c9,2005,2.279,0.4625,1.372,3.185
0adb94ba821f5291c941ac217c8d2068736401c9,2006,2.257,0.4981,1.281,3.233
0adb94ba821f5291c941ac217c8d2068736401c9,2007,2.583,0.3177,1.961,3.206
0adb94ba821f5291c941ac217c8d2068736401c9,2008,3.161,0.3157,2.542,3.78
0adb94ba821f5291c941ac217c8d2068736401c9,2009,2.961,0.2394,2.492,3.431
0adb94ba821f5291c941ac217c8d2068736401c9,2010,2.936,0.252,2.442,3.43
0adb94ba821f5291c941ac217c8d2068736401c9,2011,2.651,0.3072,2.048,3.253
0adb94ba821f5291c941ac217c8d2068736401c9,2012,2.638,0.2883,2.073,3.203
0adb94ba821f5291c941ac217c8d2068736401c9,2013,2.593,0.3049,1.996,3.191
0adb94ba821f5291c941ac217c8d2068736401c9,2014,2.628,0.2722,2.094,3.161
0adb94ba821f5291c941ac217c8d2068736401c9,2015,2.885,0.2487,2.398,3.373
0adb94ba821f5291c941ac217c8d2068736401c9,2016,2.908,0.2615,2.395,3.42
0adb94ba821f5291c941ac217c8d2068736401c9,2017,2.564,0.2725,2.029,3.098
0adb94ba821f5291c941ac217c8d2068736401c9,2018,2.472,0.2885,1.907,3.037
0adb94ba821f5291c941ac217c8d2068736401c9,2019,2.443,0.2916,1.872,3.015
0adb94ba821f5291c941ac217c8d2068736401c9,2020,2.544,0.2556,2.043,3.045
0adb94ba821f5291c941ac217c8d2068736401c9,2021,2.431,0.2971,1.849,3.013
0adb94ba821f5291c941ac217c8d2068736401c9,2022,2.524,0.269,1.997,3.051
0adb94ba821f5291c941ac217c8d2068736401c9,2023,2.603,0.2657,2.082,3.124
0adb94ba821f5291c941ac217c8d2068736401c9,2024,2.78,0.3009,2.19,3.37
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1992,2.667,0.2797,2.119,3.215
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1993,2.679,0.1965,2.294,3.064
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1994,2.678,0.1765,2.333,3.024
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1995,2.656,0.1906,2.283,3.03
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1996,2.621,0.2341,2.162,3.08
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1997,2.613,0.2689,2.085,3.14
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1998,2.692,0.2648,2.173,3.211
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,1999,2.796,0.2551,2.296,3.296
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2000,2.816,0.2737,2.279,3.352
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2001,2.584,0.2711,2.052,3.115
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2002,2.199,0.2524,1.705,2.694
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2003,1.708,0.2511,1.216,2.2
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2004,1.347,0.2895,0.7799,1.915
3199a2aa7e777c8e435ea663347fa3ac4f79bf07,2005,1.218,0.2898,0.6496,1.786
