winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,3963,3963,3963,3963,3963,3963,3963,3963,3963,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2001,3332,3332,3332,3332,3332,3332,3332,3332,3332,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2002,3443,3443,3443,3443,3443,3443,3443,3443,3443,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2003,5492,5457,5457,5457,5457,5546,5647,5963,7298,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2004,3304,3304,3304,3304,3304,3304,3327,3477,3680,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2005,3094,3094,3094,3094,3094,3094,3094,3094,3094,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2006,2326,2326,2326,2326,2326,2326,2326,2367,2441,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2007,3035,3035,3035,3035,3035,3035,3035,3035,3035,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2008,3440,3440,3440,3440,3440,3440,3454,3511,3812,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2009,1939,1939,1939,1939,1939,1939,1939,1939,1939,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2010,1118,993,993,993,1035,1198,1312,1553,1994,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2011,2123,2123,2123,2123,2123,2123,2123,2123,2123,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2012,1710,1710,1710,1710,1710,1710,1710,1710,1710,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2013,523,523,523,523,523,523,523,523,523,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2014,1149,1149,1149,1149,1149,1149,1149,1149,1149,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2015,742,742,742,742,742,742,742,742,742,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2016,1757,1757,1757,1757,1757,1757,1757,1757,1757,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2017,738,738,738,738,738,738,738,738,738,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2018,723,723,723,723,723,723,723,723,723,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2019,1040,1040,1040,1040,1040,1040,1040,1040,1040,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2020,683,683,683,683,683,683,683,683,683,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2021,705,705,705,705,705,705,705,705,705,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2022,1349,1349,1349,1349,1349,1349,1349,1349,1349,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2023,710,710,710,710,710,710,710,710,710,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
2024,625,625,625,625,625,625,625,625,625,6dcfd3d9f0a45212a58dfcd5e8571eba8d749962
