winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,25.5,4,8,14,20,32.7,42.8,72.8,129,23ba4b8eefe9caef390eced63d9c90600a258ff9
1993,16.5,16,16,16,16,20,25.6,45.15,78,23ba4b8eefe9caef390eced63d9c90600a258ff9
1994,24,16,16,17,20,30.35,38,63.3,107,23ba4b8eefe9caef390eced63d9c90600a258ff9
1995,36,10,15.9,21.8,28,42,53.4,85.65,135,23ba4b8eefe9caef390eced63d9c90600a258ff9
1996,50,50,50,50,50,51,58,74.1,101,23ba4b8eefe9caef390eced63d9c90600a258ff9
1997,55,16,16,22.6,36.95,92.35,170,376.4,583,23ba4b8eefe9caef390eced63d9c90600a258ff9
1998,19,3,6,11,14.65,27.35,36,48,101,23ba4b8eefe9caef390eced63d9c90600a258ff9
1999,31,22,22,23.8,27.65,38,44.2,63.05,93,23ba4b8eefe9caef390eced63d9c90600a258ff9
2000,75.5,67,67,67.8,71,82.35,97,126.1,157,23ba4b8eefe9caef390eced63d9c90600a258ff9
2001,43,15,18,28,36,54.35,67.2,102.1,165,23ba4b8eefe9caef390eced63d9c90600a258ff9
2002,54,23,31,39,47.65,66,80.2,116.4,218,23ba4b8eefe9caef390eced63d9c90600a258ff9
2003,58,32,32,40,49,66,80.6,124.3,162,23ba4b8eefe9caef390eced63d9c90600a258ff9
2004,35,11,17,24,28,41.35,49,78.2,108,23ba4b8eefe9caef390eced63d9c90600a258ff9
2005,109,109,109,109,109,109,109,109,109,23ba4b8eefe9caef390eced63d9c90600a258ff9
2006,47,15,22.9,31,39,58,70,93.55,173,23ba4b8eefe9caef390eced63d9c90600a258ff9
2007,81.5,68,68,71,75,87.05,100.2,118.3,174,23ba4b8eefe9caef390eced63d9c90600a258ff9
2008,144,134,134,137,139,150.4,161,184,226,23ba4b8eefe9caef390eced63d9c90600a258ff9
2009,117,115,115,115,115,119.4,123,135,155,23ba4b8eefe9caef390eced63d9c90600a258ff9
2010,96.5,91,91,91,92,103.4,116.2,153.9,260,23ba4b8eefe9caef390eced63d9c90600a258ff9
2011,193,190,190,190,190,199,207.2,233,303,23ba4b8eefe9caef390eced63d9c90600a258ff9
2012,277,275,275,275,275,281,284,307,335,23ba4b8eefe9caef390eced63d9c90600a258ff9
2013,247,245,245,245,245,248.4,254.6,287.2,312,23ba4b8eefe9caef390eced63d9c90600a258ff9
2014,235,235,235,235,235,235,235,248.2,258,23ba4b8eefe9caef390eced63d9c90600a258ff9
2015,262,262,262,262,262,262,262,262,262,23ba4b8eefe9caef390eced63d9c90600a258ff9
2016,267,267,267,267,267,267,267,267,267,23ba4b8eefe9caef390eced63d9c90600a258ff9
2017,376,376,376,376,376,376,377,381,390,23ba4b8eefe9caef390eced63d9c90600a258ff9
2018,258,258,258,258,258,258,258,258,258,23ba4b8eefe9caef390eced63d9c90600a258ff9
2019,301,301,301,301,301,301,304.2,316.2,335,23ba4b8eefe9caef390eced63d9c90600a258ff9
2020,363,363,363,363,363,363,363,363,363,23ba4b8eefe9caef390eced63d9c90600a258ff9
2021,503,503,503,503,503,503,503,503,503,23ba4b8eefe9caef390eced63d9c90600a258ff9
2022,464,464,464,464,464,464,464,464,464,23ba4b8eefe9caef390eced63d9c90600a258ff9
2023,455,455,455,455,455,455,455,455,455,23ba4b8eefe9caef390eced63d9c90600a258ff9
2024,675,675,675,675,675,675,675,675,675,23ba4b8eefe9caef390eced63d9c90600a258ff9
