analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1993,1,-0.01394,0.2889,-0.5802,0.5523
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1994,1,0.0309,0.3879,-0.7294,0.7912
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1995,1,-0.01047,0.4402,-0.8732,0.8522
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1996,1,0.006164,0.4687,-0.9125,0.9249
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1997,1,0.004927,0.4979,-0.9709,0.9808
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1998,1,-0.01573,0.5436,-1.081,1.05
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,1999,1,-0.06043,0.5968,-1.23,1.109
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2000,1,-0.06033,0.6248,-1.285,1.164
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2001,1,-0.01608,0.6177,-1.227,1.195
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2002,1,0.07505,0.6049,-1.111,1.261
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2003,1,0.2257,0.6053,-0.9607,1.412
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2004,1,0.4603,0.718,-0.947,1.868
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2005,1,0.2906,0.6233,-0.931,1.512
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2006,1,0.2287,0.6259,-0.9981,1.456
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2007,1,0.2331,0.6291,-1,1.466
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2008,1,0.238,0.6327,-1.002,1.478
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2009,1,0.2443,0.6363,-1.003,1.491
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2010,1,0.1694,0.6384,-1.082,1.421
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2011,1,0.1636,0.6491,-1.109,1.436
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2012,1,0.2288,0.6639,-1.072,1.53
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2013,1,0.329,0.6453,-0.9358,1.594
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2014,1,0.525,0.7303,-0.9064,1.956
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2015,1,0.4852,0.7014,-0.8896,1.86
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2016,1,0.4717,0.7025,-0.9052,1.849
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2017,1,0.3582,0.6864,-0.9872,1.704
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1992,2018,1,0.3407,0.7109,-1.053,1.734
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1994,1,0.04286,0.293,-0.5314,0.6171
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1995,1,0.003593,0.3588,-0.6997,0.7068
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1996,1,0.02029,0.4287,-0.82,0.8605
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1997,1,0.0191,0.4655,-0.8933,0.9315
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1998,1,-0.001589,0.4815,-0.9453,0.9421
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,1999,1,-0.04709,0.5503,-1.126,1.032
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2000,1,-0.04682,0.5796,-1.183,1.089
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2001,1,-0.001906,0.5611,-1.102,1.098
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2002,1,0.08906,0.5654,-1.019,1.197
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2003,1,0.2395,0.5731,-0.8838,1.363
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2004,1,0.4749,0.7045,-0.9059,1.856
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2005,1,0.2907,0.5836,-0.8532,1.435
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2006,1,0.2427,0.5928,-0.9192,1.405
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2007,1,0.2471,0.5966,-0.9221,1.416
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2008,1,0.2521,0.6005,-0.9248,1.429
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2009,1,0.2582,0.6041,-0.9259,1.442
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2010,1,0.1913,0.6171,-1.018,1.401
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2011,1,0.1849,0.6262,-1.042,1.412
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2012,1,0.2429,0.629,-0.9899,1.476
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2013,1,0.3592,0.628,-0.8717,1.59
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2014,1,0.5322,0.7129,-0.8649,1.929
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2015,1,0.4834,0.6756,-0.8408,1.808
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2016,1,0.48,0.6789,-0.8506,1.811
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2017,1,0.3864,0.6688,-0.9244,1.697
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1993,2018,1,0.3598,0.6874,-0.9876,1.707
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1994,1995,1,-0.03944,0.2896,-0.607,0.5281
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1994,1996,1,-0.02475,0.367,-0.7441,0.6946
3fe6ab2dbc1d6a01f04b53b75160bd54c7941fa3,1994,1997,1,-0.026,0.4213,-0.8517,0.7997
