winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,110,110,110,110,110,110,110,110.5,291,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1993,7,7,7,7,7,7,7,7,7,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1994,48,48,48,48,48,48,48,48,48,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1995,2,2,2,2,2,2,2,2,2,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1996,120,120,120,120,120,120,120,120,120,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1997,40,40,40,40,40,40,40,40,40,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1998,1,1,1,1,1,1,1,1,1,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
1999,0,0,0,0,0,0,0,0,0,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2000,13,13,13,13,13,13,13,13,13,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2001,330,330,330,330,330,330,330,330,330,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2002,6,6,6,6,6,6,6,6,6,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2003,1,1,1,1,1,1,18.2,246.5,318,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2004,0,0,0,0,0,0.35,18,86.1,149,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2005,0,0,0,0,0,0,0,0,0,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2006,39,39,39,39,39,39,39,39,39,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2007,8,8,8,8,8,8,8,8,8,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2008,39,39,39,39,39,39,39,39,39,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2009,96,96,96,96,96,96,96,146.2,310,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2010,115,115,115,115,115,115,115,115,115,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2011,227,227,227,227,227,227,227,234,253,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2012,253,253,253,253,253,253,253,253,253,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2013,710,710,710,710,710,710,710,710,710,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2014,344,344,344,344,344,344,344,344,383,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2015,395,395,395,395,395,395,395,395,395,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2016,693,693,693,693,693,694,699,712.1,726,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2017,682,682,682,682,682,682,683,696,1102,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2018,554,554,554,554,554,554,558,573,605,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2019,1111,1111,1111,1111,1111,1111,1111,1111,1111,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2020,496,496,496,496,496,496,496,496,496,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2021,680,680,680,680,680,680,680,680,680,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2022,554,554,554,554,554,554,554,554,554,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2023,755,755,755,755,755,755,755,755,755,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
2024,691,691,691,691,691,691,691,691,691,4d55c777aaf0f9aca05ee2bc40a6e1f266648bd7
