winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,26,26,26,26,26,26,26,26,26,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1992,March,5,5,5,5,5,5,5,5,5,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1992,October,10,10,10,10,10,10,10,10,10,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1992,November,27,27,27,27,27,27,27,27,27,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1992,December,1,1,1,1,1,1,1,1,1,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1992,NA,25,25,25,25,25,25,25,25,25,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,January,14,14,14,14,14,14,14,14,14,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,March,6,6,6,6,6,6,6,6,6,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,October,156,156,156,156,156,156,156,156,156,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,November,33,33,33,33,33,33,33,33,33,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,December,18,18,18,18,18,18,18,18,18,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1993,NA,10,10,10,10,10,10,10,10,10,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,January,108,108,108,108,108,108,108,108,108,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,March,4,4,4,4,4,4,4,4,4,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,October,126,126,126,126,126,126,126,126,126,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,November,24,24,24,24,24,24,24,24,24,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,December,18,18,18,18,18,18,18,18,18,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1994,NA,8,8,8,8,8,8,8,8,8,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,January,67,67,67,67,67,67,67,67,67,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,March,12,12,12,12,12,12,12,12,12,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,October,29,29,29,29,29,29,29,29,29,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,November,56,56,56,56,56,56,56,56,56,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,December,17,17,17,17,17,17,17,17,17,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1995,NA,14,14,14,14,14,14,14,14,14,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,January,19,19,19,19,19,19,19,19,19,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,March,8,8,8,8,8,8,8,8,8,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,October,15,15,15,15,15,15,15,15,15,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,November,124,124,124,124,124,124,124,124,124,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,December,20,20,20,20,20,20,20,20,20,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1996,NA,5,5,5,5,5,5,5,5,5,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1997,March,12,12,12,12,12,12,12,12,12,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1997,October,47,47,47,47,47,47,47,47,47,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
1997,November,24,24,24,24,24,24,24,24,24,a0fb36cfcc27620e35d5177d3d2c4792a7dd5197
