winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,699.5,656,665.8,678,691,712,729,774.6,908,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1993,1008,906,933.8,966.8,987,1039,1073,1186,1319,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1994,1082,1033,1049,1062,1071,1095,1118,1173,1357,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1995,1106,1077,1087,1097,1102,1112,1120,1142,1185,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1996,2537,2498,2506,2516,2530,2547,2558,2574,2583,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1997,2026,2005,2008,2015,2020,2031,2034,2047,2061,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1998,1436,1393,1401,1418,1430,1442,1468,1496,1536,e6b3fbd64919701f80d0becee239cf4eb6e5c605
1999,1898,1826,1861,1879,1893,1915,1939,2005,2075,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2000,1442,1377,1399,1419,1430,1451,1473,1514,1541,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2001,1201,1160,1167,1180,1188,1213,1225,1251,1273,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2002,1150,1099,1121,1132,1140,1161,1173,1185,1213,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2003,907,862,869,885.8,896.6,919.4,928.2,951.2,972,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2004,962.5,943,948,954,959,966,971,982.2,1000,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2005,989,942,955,970.8,978.6,996,1006,1033,1079,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2006,932,898,907.9,919.8,925,942,950,968.1,999,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2007,755,723,731,743.8,749.6,762.3,770,784,833,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2008,856.5,828,842,847,850,862,868,879.2,908,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2009,861.5,847,850,854,857.6,867,869,877.2,894,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2010,669,620,638.8,652,662.7,679.4,688.4,725.4,776,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2011,719.5,686,694.8,707.8,713,728,747.4,761.1,828,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2012,870.5,753,766.7,801.8,836.3,906.7,960.2,1044,1207,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2013,885.5,766,788.9,821.6,846.6,924,972.2,1084,1302,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2014,963,803,841.8,876.8,922.6,1019,1079,1244,1545,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2015,1081,905,963.2,1017,1046,1130,1191,1304,1753,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2016,1090,944,985.8,1025,1049,1122,1179,1240,1317,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2017,849,828,834,841.8,845,855,862,875.2,897,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2018,813,796,802,805,810.6,815,819.2,828,855,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2019,825.5,804,810.9,816,820.6,831,835.4,850,866,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2020,779,759,764.8,769.8,775,784,792,801.1,807,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2021,744.5,707,712,725.8,736,754,772,818,931,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2022,773,756,761.9,767,770,776,781.2,794,801,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2023,819,796,803.9,810,814,824.4,831,846.1,904,e6b3fbd64919701f80d0becee239cf4eb6e5c605
2024,801,774,782,790,796,807,814.4,822.2,849,e6b3fbd64919701f80d0becee239cf4eb6e5c605
