analysis,centre_winter,duration,estimate,se,lcl,ucl
6e00de970350b36f53e3c5da8f40eead0097acdf,2000.5,10,-0.04721,0.1131,-0.2688,0.1744
6e00de970350b36f53e3c5da8f40eead0097acdf,2001.5,10,-0.02619,0.0966,-0.2155,0.1631
6e00de970350b36f53e3c5da8f40eead0097acdf,2002.5,10,-0.01299,0.09403,-0.1973,0.1713
6e00de970350b36f53e3c5da8f40eead0097acdf,2003.5,10,0.0052,0.08497,-0.1613,0.1717
6e00de970350b36f53e3c5da8f40eead0097acdf,2004.5,10,0.03421,0.08119,-0.1249,0.1933
6e00de970350b36f53e3c5da8f40eead0097acdf,2005.5,10,0.0568,0.09237,-0.1242,0.2378
6e00de970350b36f53e3c5da8f40eead0097acdf,2006.5,10,0.08538,0.1231,-0.1558,0.3266
6e00de970350b36f53e3c5da8f40eead0097acdf,2007.5,10,0.1052,0.1503,-0.1895,0.3998
6e00de970350b36f53e3c5da8f40eead0097acdf,2008.5,10,0.1063,0.1537,-0.1949,0.4076
6e00de970350b36f53e3c5da8f40eead0097acdf,2009.5,10,0.09987,0.1485,-0.1913,0.391
6e00de970350b36f53e3c5da8f40eead0097acdf,2010.5,10,0.068,0.1165,-0.1603,0.2963
6e00de970350b36f53e3c5da8f40eead0097acdf,2011.5,10,0.03939,0.09365,-0.1441,0.2229
6e00de970350b36f53e3c5da8f40eead0097acdf,2012.5,10,0.01234,0.07952,-0.1435,0.1682
6e00de970350b36f53e3c5da8f40eead0097acdf,2013.5,10,-0.007152,0.07609,-0.1563,0.142
6e00de970350b36f53e3c5da8f40eead0097acdf,2014.5,10,-0.01317,0.07492,-0.16,0.1337
6e00de970350b36f53e3c5da8f40eead0097acdf,2015.5,10,-0.02385,0.07454,-0.17,0.1223
6e00de970350b36f53e3c5da8f40eead0097acdf,2016.5,10,-0.03266,0.078,-0.1855,0.1202
6e00de970350b36f53e3c5da8f40eead0097acdf,2017.5,10,-0.03285,0.08014,-0.1899,0.1242
