winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,753.5,531,573.2,635,713.6,813.1,878,1108,1765,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1993,657,523,548.8,590.8,629.3,685.4,723.6,865,1037,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1994,856.5,690,722.7,771.6,811.6,889.4,931.6,1100,1262,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1995,467,347,375,407.8,433,483,497.2,566.2,727,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1996,668.5,520,570.6,599.8,633.6,711.5,766.4,881.7,996,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1997,961.5,672,724.4,806.8,902.2,1065,1157,1449,1690,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1998,397.5,288,302,341.8,361.2,426.4,447,556.9,673,e20c4783f0dd2e47f19654a6e65071117ce70e0a
1999,596,436,481.8,540,568.6,624.1,680.4,764.6,891,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2000,624,496,519.8,553,583,653.4,718.8,811,915,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2001,766,674,696.9,719.6,744,796,828,937.1,1026,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2002,827.5,671,709.9,778.6,796,857,904.2,1065,1173,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2003,1252,1103,1133,1155,1194,1304,1345,1446,1596,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2004,501.5,401,432.8,457.6,481.3,522,548.6,618.2,718,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2005,376,376,376,376,376,376,376,420.4,463,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2006,439.5,331,344,379.2,401.3,476.3,510.2,590.2,844,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2007,435,367,385.8,408,430,450.4,469.4,513.2,679,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2008,388.5,307,324,351.4,366.3,404.4,426,486.2,609,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2009,656,581,581,608,636.3,681.7,750.2,842.8,904,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2010,1213,897,987.8,1072,1151,1307,1450,1637,1914,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2011,1497,1325,1346,1406,1440,1602,1701,1919,2118,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2012,855,717,724.8,757,812.6,899.8,968.2,1119,1244,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2013,1170,984,999.8,1048,1103,1227,1296,1454,1569,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2014,604,529,536,557.8,582.7,628.7,664.2,717.8,793,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2015,776.5,736,736,751,757,794,818.8,864.6,922,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2016,923,923,923,923,923,923,923,923,923,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2017,1063,1063,1063,1063,1063,1063,1063,1063,1127,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2018,910,910,910,910,910,910,910,910,910,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2019,663,663,663,663,663,663,685,820.2,1108,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2020,902,843,843,849.8,876,933.4,976.2,1153,1685,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2021,769,695,695,708.6,744.2,794.5,831,928.7,1290,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2022,1162,1162,1162,1162,1162,1162,1162,1162,1162,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2023,769,769,769,769,769,769,769,769,769,e20c4783f0dd2e47f19654a6e65071117ce70e0a
2024,925,925,925,925,925,925,925,994,1356,e20c4783f0dd2e47f19654a6e65071117ce70e0a
