winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,67,67,67,67,67,67,75.4,118.6,151,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1993,45,45,45,45,45,45,47,78.45,120,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1994,68,57,57,59,63,74,89,120.2,157,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1995,133,133,133,133,133,133,133,133,133,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1996,86.5,77,77,77,79.65,98.7,117.4,159.4,206,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1997,103,103,103,103,103,103,103,103,110,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1998,99,99,99,99,99,99,99,99,117,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
1999,212,212,212,212,212,212,213,222.1,242,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2000,233,233,233,233,233,233,234,237,242,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2001,157,157,157,157,157,157,158,164,171,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2002,458,458,458,458,458,458,462,469,496,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2003,130,130,130,130,130,130,130.2,148.1,164,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2004,165,165,165,165,165,165,168.2,182.1,211,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2005,428,428,428,428,428,428,428,428,428,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2006,328,328,328,328,328,329,332.4,337,343,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2007,205,171,171,171,185.6,228.4,268.6,363,508,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2008,197.5,118,120,146,170.6,221.7,286.2,367.4,531,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2009,193.5,102,117,145,170.3,226.7,276.2,341.4,924,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2010,231.5,151,151,170.6,199.6,280.9,370,557.8,1093,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2011,288,249,249,249,261,314.4,341,437,1019,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2012,185.5,135,137.9,150,167.6,209.7,230.6,288.6,560,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2013,713,672,672,681.6,697,750,797.4,918,1082,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2014,399,351,351,364.6,384,431.4,475,577.1,910,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2015,343.5,296,296,302.6,314,369.4,401,501.8,651,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2016,515,505,505,508,510.6,522,537.4,566.2,653,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2017,518.5,515,515,515,516,524,535.2,561.1,622,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2018,371,371,371,371,371,371,371,371,378,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2019,664,664,664,664,664,665.4,670,679.1,692,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2020,244,244,244,244,244,244,244,244,302,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2021,377,377,377,377,377,377,377,377,384,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2022,500,500,500,500,500,500,500,500,500,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2023,468.5,460,460,460,461,524.1,619.4,868.3,1247,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
2024,416,416,416,416,416,420,431,447,495,81abda5cb25cf50a1079e3a2e3f3c729c2682ebf
