winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,2,2,2,2,2,2,2,2,2,3e1edd0caa6d8a113ac8c8c706564523986a62ea
1997,3,3,3,3,3,3,3,3,3,3e1edd0caa6d8a113ac8c8c706564523986a62ea
1998,10,10,10,10,10,10,10,12,13,3e1edd0caa6d8a113ac8c8c706564523986a62ea
1999,4,4,4,4,4,4,5,5.05,9,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2000,6,6,6,6,6,7,8,13.05,18,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2001,9.5,9,9,9,9,10,11,14.05,18,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2002,8,7,7,7,7,9,10,14,26,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2003,9,6,6,7,8,11,13,20,50,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2004,9,7,7,7,8,11,13,18,36,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2005,24,24,24,24,24,24,24,24,24,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2006,11,11,11,11,11,11,11,11,11,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2007,13,13,13,13,13,13,13,16.1,26,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2008,7,7,7,7,7,7,8,14.1,19,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2009,11,11,11,11,11,11,11,11,11,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2010,11,11,11,11,11,11,11,11,11,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2011,20,20,20,20,20,20,21,22,23,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2012,15,15,15,15,15,15,15,15,15,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2013,9,9,9,9,9,9,9,9,9,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2014,6,6,6,6,6,6,6,6,6,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2015,15,15,15,15,15,15,15,15,18,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2016,21,21,21,21,21,21,21,21,21,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2017,15,15,15,15,15,15,15,15,15,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2018,13,13,13,13,13,13,13,13,13,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2019,9,9,9,9,9,9,9,9,9,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2020,9,9,9,9,9,9,9,9,9,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2021,7,7,7,7,7,7,7,7,7,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2022,13,13,13,13,13,13,13,13,13,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2023,16,16,16,16,16,16,16,17,18,3e1edd0caa6d8a113ac8c8c706564523986a62ea
2024,25,25,25,25,25,25,25,27,28,3e1edd0caa6d8a113ac8c8c706564523986a62ea
