analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1993,1,0.1104,0.05257,0.007381,0.2135
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1994,1,0.2157,0.06452,0.0892,0.3421
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1995,1,0.2814,0.07635,0.1317,0.431
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1996,1,0.3641,0.08133,0.2046,0.5235
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1997,1,0.3188,0.0789,0.1641,0.4734
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1998,1,0.3554,0.08349,0.1917,0.519
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,1999,1,0.5624,0.08332,0.3991,0.7257
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2000,1,0.6928,0.07836,0.5392,0.8463
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2001,1,0.8313,0.07764,0.6791,0.9834
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2002,1,0.9083,0.07849,0.7544,1.062
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2003,1,0.9787,0.07596,0.8299,1.128
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2004,1,0.8906,0.07763,0.7385,1.043
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2005,1,0.8852,0.07653,0.7352,1.035
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2006,1,0.9162,0.07495,0.7693,1.063
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2007,1,0.8662,0.07716,0.715,1.017
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2008,1,0.7699,0.07683,0.6193,0.9205
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2009,1,0.6899,0.07754,0.5379,0.8419
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2010,1,0.6932,0.0763,0.5437,0.8427
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2011,1,0.6818,0.07728,0.5303,0.8333
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2012,1,0.6802,0.07717,0.5289,0.8314
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2013,1,0.7071,0.07699,0.5562,0.858
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2014,1,0.7385,0.07587,0.5898,0.8872
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2015,1,0.7724,0.07553,0.6243,0.9204
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2016,1,0.7271,0.07554,0.579,0.8751
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2017,1,0.6427,0.07556,0.4946,0.7908
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2018,1,0.634,0.07765,0.4818,0.7862
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2019,1,0.5815,0.07643,0.4317,0.7312
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2020,1,0.5662,0.07629,0.4167,0.7158
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2021,1,0.6363,0.07626,0.4868,0.7858
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2022,1,0.643,0.07724,0.4916,0.7944
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2023,1,0.6397,0.07863,0.4856,0.7939
b98ef0f5e6a295e1f8e016c04542a1992c458726,1992,2024,1,0.7886,0.08214,0.6276,0.9496
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1994,1,0.09988,0.04721,0.00736,0.1924
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1995,1,0.1716,0.06223,0.04965,0.2936
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1996,1,0.2405,0.06843,0.1064,0.3747
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1997,1,0.1917,0.068,0.0584,0.3249
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1998,1,0.2359,0.07248,0.09384,0.378
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,1999,1,0.4478,0.07208,0.3065,0.5891
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2000,1,0.5845,0.06809,0.451,0.7179
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2001,1,0.7097,0.06737,0.5776,0.8417
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2002,1,0.774,0.06816,0.6404,0.9076
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2003,1,0.8392,0.06582,0.7102,0.9682
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2004,1,0.7597,0.06761,0.6272,0.8922
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2005,1,0.7566,0.06683,0.6256,0.8876
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2006,1,0.7888,0.06548,0.6605,0.9172
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2007,1,0.7364,0.06691,0.6052,0.8675
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2008,1,0.6328,0.06664,0.5022,0.7635
b98ef0f5e6a295e1f8e016c04542a1992c458726,1993,2009,1,0.5438,0.06797,0.4106,0.677
