analysis,centre_winter,duration,estimate,se,lcl,ucl
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1994,5,3.866,0.255,3.366,4.366
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1995,5,3.915,0.2339,3.456,4.373
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1996,5,3.957,0.2228,3.521,4.394
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1997,5,3.993,0.2197,3.562,4.424
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1998,5,4.023,0.2219,3.588,4.458
77033cf65dcfb3d674b8300f88c49b644f2ae6db,1999,5,4.034,0.2248,3.594,4.475
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2000,5,4.058,0.2279,3.611,4.505
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2001,5,4.087,0.2358,3.625,4.549
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2002,5,4.096,0.24,3.626,4.566
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2003,5,4.084,0.2377,3.618,4.549
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2004,5,4.074,0.2332,3.617,4.531
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2005,5,4.05,0.2264,3.606,4.494
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2006,5,4.017,0.2176,3.59,4.443
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2007,5,3.982,0.2114,3.568,4.397
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2008,5,3.933,0.2068,3.528,4.339
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2009,5,3.874,0.2026,3.477,4.271
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2010,5,3.817,0.1995,3.426,4.208
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2011,5,3.749,0.1983,3.36,4.138
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2012,5,3.682,0.1984,3.293,4.071
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2013,5,3.631,0.1961,3.247,4.015
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2014,5,3.576,0.1966,3.191,3.962
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2015,5,3.516,0.2005,3.123,3.909
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2016,5,3.456,0.2069,3.051,3.862
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2017,5,3.393,0.2178,2.966,3.82
77033cf65dcfb3d674b8300f88c49b644f2ae6db,2018,5,3.323,0.2371,2.858,3.788
