winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,6120,5943,5944,5984,6023,6280,6434,6854,7351,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1993,8744,8493,8497,8576,8662,8883,9142,9604,10720,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1994,10850,10850,10850,10850,10850,10850,10860,10880,10930,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1995,16260,16260,16260,16260,16260,16260,16270,16290,16310,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1996,16490,16390,16390,16410,16440,16520,16590,16780,17140,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1997,15640,15640,15640,15640,15640,15650,15660,15680,15760,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1998,13100,13100,13100,13100,13100,13100,13110,13230,13290,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
1999,18910,18380,18460,18600,18700,19090,19450,20350,21420,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2000,15650,15280,15310,15410,15510,15810,16140,16530,17640,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2001,14850,14360,14480,14610,14730,15050,15290,16000,16460,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2002,29600,29570,29570,29570,29580,29650,29710,29800,29980,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2003,21980,21920,21920,21930,21950,22010,22070,22180,22410,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2004,20420,20420,20420,20420,20420,20430,20440,20470,20510,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2005,15020,14990,14990,14990,15010,15040,15070,15170,15340,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2006,13620,13610,13610,13610,13610,13620,13630,13670,13700,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2007,10560,10560,10560,10560,10560,10560,10560,10560,10560,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2008,4032,3917,3937,3976,3997,4062,4127,4302,4543,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2009,3814,3805,3805,3806,3810,3817,3828,3857,3930,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2010,3365,3365,3365,3365,3365,3365,3370,4295,7022,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2011,2896,2713,2719,2751,2819,2967,3123,3449,4127,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2012,1666,1666,1666,1666,1666,1666,1666,1666,1666,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2013,2171,2171,2171,2171,2171,2175,2181,2205,2224,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2014,1884,1884,1884,1884,1884,1888,1895,1919,1929,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2015,2083,2083,2083,2083,2083,2083,2083,2083,2083,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2016,1309,1309,1309,1309,1309,1309,1309,1309,1585,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2017,1521,1467,1467,1477,1500,1606,1692,1862,2387,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2018,1544,1544,1544,1544,1544,1544,1544,1565,2107,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2019,1346,1346,1346,1346,1346,1402,1462,1652,1976,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2020,760,760,760,760,760,764,780.2,918.2,1128,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2021,2342,2333,2333,2335,2338,2347,2354,2374,2412,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2022,1214,1214,1214,1214,1214,1215,1286,1452,1858,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2023,1558,1558,1558,1558,1558,1558,1558,1558,1583,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
2024,2539,2308,2308,2350,2437,2635,3023,3827,5094,2d5ee16c2aa75de4cf76e2cbe87eeaf2422eab76
