winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1993,8,8,8,8,8,8,8,8,8,70b686f0806bcd9a10cb515ad36a468921bab5ca
1994,0,0,0,0,0,0,0,0,0,70b686f0806bcd9a10cb515ad36a468921bab5ca
1995,1,1,1,1,1,1,1,1,1,70b686f0806bcd9a10cb515ad36a468921bab5ca
1996,1,1,1,1,1,1,1,1,1,70b686f0806bcd9a10cb515ad36a468921bab5ca
1997,14,14,14,14,14,14,14,14,14,70b686f0806bcd9a10cb515ad36a468921bab5ca
1998,16,16,16,16,16,16,16,16,16,70b686f0806bcd9a10cb515ad36a468921bab5ca
1999,3,3,3,3,3,3,3,3,3,70b686f0806bcd9a10cb515ad36a468921bab5ca
2000,57,57,57,57,57,57,57,57,57,70b686f0806bcd9a10cb515ad36a468921bab5ca
2001,61,61,61,61,61,61,61,61,61,70b686f0806bcd9a10cb515ad36a468921bab5ca
2002,21,21,21,21,21,21,21,21,21,70b686f0806bcd9a10cb515ad36a468921bab5ca
2003,10,10,10,10,10,10,10,10,10,70b686f0806bcd9a10cb515ad36a468921bab5ca
2004,7,7,7,7,7,7,7,7,7,70b686f0806bcd9a10cb515ad36a468921bab5ca
2005,4,4,4,4,4,4,4,4,4,70b686f0806bcd9a10cb515ad36a468921bab5ca
2006,20,20,20,20,20,20,20,20,20,70b686f0806bcd9a10cb515ad36a468921bab5ca
2007,65,65,65,65,65,65,65,65,65,70b686f0806bcd9a10cb515ad36a468921bab5ca
2008,43,43,43,43,43,43,43,43,43,70b686f0806bcd9a10cb515ad36a468921bab5ca
2009,26,26,26,26,26,26,26,26,26,70b686f0806bcd9a10cb515ad36a468921bab5ca
2010,16,16,16,16,16,16,16,16,16,70b686f0806bcd9a10cb515ad36a468921bab5ca
2011,27,27,27,27,27,27,27,27,27,70b686f0806bcd9a10cb515ad36a468921bab5ca
2012,77,77,77,77,77,77,77,77,77,70b686f0806bcd9a10cb515ad36a468921bab5ca
2013,12,12,12,12,12,12,12,12,12,70b686f0806bcd9a10cb515ad36a468921bab5ca
2014,40,40,40,40,40,40,40,40,40,70b686f0806bcd9a10cb515ad36a468921bab5ca
2015,23,23,23,23,23,23,23,23,23,70b686f0806bcd9a10cb515ad36a468921bab5ca
2016,42,42,42,42,42,42,42,42,42,70b686f0806bcd9a10cb515ad36a468921bab5ca
2017,60,60,60,60,60,60,60,60,60,70b686f0806bcd9a10cb515ad36a468921bab5ca
2018,72,72,72,72,72,72,72,72,72,70b686f0806bcd9a10cb515ad36a468921bab5ca
2019,64,64,64,64,64,64,64,64,64,70b686f0806bcd9a10cb515ad36a468921bab5ca
2020,83,83,83,83,83,83,83,83,83,70b686f0806bcd9a10cb515ad36a468921bab5ca
2021,22,22,22,22,22,22,22,22,22,70b686f0806bcd9a10cb515ad36a468921bab5ca
2022,15,15,15,15,15,15,15,15,15,70b686f0806bcd9a10cb515ad36a468921bab5ca
2023,3,3,3,3,3,3,3,3,3,70b686f0806bcd9a10cb515ad36a468921bab5ca
2024,11,11,11,11,11,11,11,11,11,70b686f0806bcd9a10cb515ad36a468921bab5ca
