winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2011,January,3,3,3,3,3,3,3,3,3,60a6245455422bcfdfcf8f10733e539e9a823b50
2011,November,1,1,1,1,1,1,1,1,1,60a6245455422bcfdfcf8f10733e539e9a823b50
2011,NA,1,1,1,1,1,1,1,1,1,60a6245455422bcfdfcf8f10733e539e9a823b50
2012,January,8,8,8,8,8,8,8,8,8,60a6245455422bcfdfcf8f10733e539e9a823b50
2012,November,9,9,9,9,9,9,9,9,9,60a6245455422bcfdfcf8f10733e539e9a823b50
2012,December,3,3,3,3,3,3,3,3,3,60a6245455422bcfdfcf8f10733e539e9a823b50
2013,January,1,1,1,1,1,1,1,1,1,60a6245455422bcfdfcf8f10733e539e9a823b50
2013,November,4,4,4,4,4,4,4,4,4,60a6245455422bcfdfcf8f10733e539e9a823b50
2013,December,2,2,2,2,2,2,2,2,2,60a6245455422bcfdfcf8f10733e539e9a823b50
2013,NA,1,1,1,1,1,1,1,1,1,60a6245455422bcfdfcf8f10733e539e9a823b50
2014,January,10,10,10,10,10,10,10,10,10,60a6245455422bcfdfcf8f10733e539e9a823b50
2014,November,17,17,17,17,17,17,17,17,17,60a6245455422bcfdfcf8f10733e539e9a823b50
2014,December,13,13,13,13,13,13,13,13,13,60a6245455422bcfdfcf8f10733e539e9a823b50
2014,NA,7,7,7,7,7,7,7,7,7,60a6245455422bcfdfcf8f10733e539e9a823b50
2015,January,11,11,11,11,11,11,11,11,11,60a6245455422bcfdfcf8f10733e539e9a823b50
2015,November,37,37,37,37,37,37,37,37,37,60a6245455422bcfdfcf8f10733e539e9a823b50
2015,December,25,25,25,25,25,25,25,25,25,60a6245455422bcfdfcf8f10733e539e9a823b50
2015,NA,22,22,22,22,22,22,22,22,22,60a6245455422bcfdfcf8f10733e539e9a823b50
2016,January,18,18,18,18,18,18,18,18,18,60a6245455422bcfdfcf8f10733e539e9a823b50
2016,November,46,46,46,46,46,46,46,46,46,60a6245455422bcfdfcf8f10733e539e9a823b50
2016,December,33,33,33,33,33,33,33,33,33,60a6245455422bcfdfcf8f10733e539e9a823b50
2016,NA,7,7,7,7,7,7,7,7,7,60a6245455422bcfdfcf8f10733e539e9a823b50
2017,January,12,12,12,12,12,12,12,12,12,60a6245455422bcfdfcf8f10733e539e9a823b50
2017,November,42,42,42,42,42,42,42,42,42,60a6245455422bcfdfcf8f10733e539e9a823b50
2017,December,15,15,15,15,15,15,15,15,15,60a6245455422bcfdfcf8f10733e539e9a823b50
2017,NA,6,6,6,6,6,6,6,6,6,60a6245455422bcfdfcf8f10733e539e9a823b50
2018,January,16,16,16,16,16,16,16,16,16,60a6245455422bcfdfcf8f10733e539e9a823b50
2018,November,31,31,31,31,31,31,31,31,31,60a6245455422bcfdfcf8f10733e539e9a823b50
2018,December,15,15,15,15,15,15,15,15,15,60a6245455422bcfdfcf8f10733e539e9a823b50
2018,NA,20,20,20,20,20,20,20,20,20,60a6245455422bcfdfcf8f10733e539e9a823b50
2019,January,10,10,10,10,10,10,10,10,10,60a6245455422bcfdfcf8f10733e539e9a823b50
2019,November,40,40,40,40,40,40,40,40,40,60a6245455422bcfdfcf8f10733e539e9a823b50
