winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1996,November,14,14,14,14,14,14,14,14,14,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
1996,December,1,1,1,1,1,1,1,1,1,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2000,October,5,5,5,5,5,5,5,5,5,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2002,December,31,31,31,31,31,31,31,31,31,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2003,January,17,17,17,17,17,17,17,17,17,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2003,October,4,4,4,4,4,4,4,4,4,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2003,December,45,45,45,45,45,45,45,45,45,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2004,March,1,1,1,1,1,1,1,1,1,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2004,November,1,1,1,1,1,1,1,1,1,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2005,October,12,12,12,12,12,12,12,12,12,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2006,March,1,1,1,1,1,1,1,1,1,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2006,December,295,295,295,295,295,295,295,295,295,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2006,NA,110,110,110,110,110,110,110,110,110,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2007,January,229,229,229,229,229,229,229,229,229,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2007,November,26,26,26,26,26,26,26,26,26,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2007,December,574,574,574,574,574,574,574,574,574,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2008,November,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2008,December,72,72,72,72,72,72,72,72,72,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2009,January,16,16,16,16,16,16,16,16,16,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2009,December,16,16,16,16,16,16,16,16,16,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2009,NA,82,82,82,82,82,82,82,82,82,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2010,December,11,11,11,11,11,11,11,11,11,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2010,NA,6,6,6,6,6,6,6,6,6,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2011,January,65,65,65,65,65,65,65,65,65,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2011,December,1,1,1,1,1,1,1,1,1,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2011,NA,57,57,57,57,57,57,57,57,57,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2012,January,95,95,95,95,95,95,95,95,95,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2012,NA,21,21,21,21,21,21,21,21,21,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2013,January,21,21,21,21,21,21,21,21,21,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2013,March,6,6,6,6,6,6,6,6,6,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2013,November,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2013,December,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2013,NA,16,16,16,16,16,16,16,16,16,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2015,January,24,24,24,24,24,24,24,24,24,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2015,November,6,6,6,6,6,6,6,6,6,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2015,December,14,14,14,14,14,14,14,14,14,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2015,NA,19,19,19,19,19,19,19,19,19,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2016,January,7,7,7,7,7,7,7,7,7,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2017,January,16,16,16,16,16,16,16,16,16,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2017,November,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2017,NA,10,10,10,10,10,10,10,10,10,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2018,NA,3,3,3,3,3,3,3,3,3,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2019,NA,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2021,NA,11,11,11,11,11,11,11,11,11,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2024,January,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
2024,November,2,2,2,2,2,2,2,2,2,1c9d16b9dc5b33aac3c64bf6ab0cab7303e7b344
