analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1993,1,-0.05263,0.1096,-0.2674,0.1622
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1994,1,-0.05473,0.1366,-0.3224,0.2129
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1995,1,-0.06285,0.1553,-0.3672,0.2415
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1996,1,-0.01977,0.1577,-0.3288,0.2893
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1997,1,-0.009988,0.1669,-0.3372,0.3172
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1998,1,0.04583,0.1666,-0.2808,0.3724
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,1999,1,0.1318,0.166,-0.1935,0.4571
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2000,1,0.1666,0.1685,-0.1638,0.4969
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2001,1,0.174,0.1701,-0.1595,0.5074
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2002,1,0.1734,0.1718,-0.1633,0.5101
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2003,1,0.148,0.1817,-0.2082,0.5043
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2004,1,0.2594,0.1749,-0.08335,0.6022
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2005,1,0.3087,0.1812,-0.04642,0.6638
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2006,1,0.2778,0.1784,-0.07179,0.6274
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2007,1,0.203,0.1733,-0.1367,0.5426
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2008,1,0.1069,0.1743,-0.2348,0.4485
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2009,1,0.07288,0.1712,-0.2627,0.4085
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2010,1,0.04339,0.1688,-0.2874,0.3742
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2011,1,-0.07838,0.1801,-0.4314,0.2746
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2012,1,-0.1353,0.1849,-0.4978,0.2272
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2013,1,-0.1421,0.1802,-0.4953,0.2111
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2014,1,-0.1318,0.1757,-0.4761,0.2124
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2015,1,-0.1342,0.1771,-0.4813,0.213
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2016,1,-0.1074,0.1746,-0.4496,0.2348
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2017,1,-0.06668,0.1746,-0.4089,0.2756
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2018,1,-0.03126,0.1711,-0.3666,0.3041
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2019,1,-0.01966,0.1713,-0.3554,0.3161
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2020,1,0.0191,0.1716,-0.3172,0.3554
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2021,1,-0.06611,0.1742,-0.4076,0.2754
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2022,1,-0.1214,0.1846,-0.4833,0.2405
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2023,1,-0.07485,0.1775,-0.4228,0.2731
7b9a881caab037641e5bf06e1ef21bd252e4de20,1992,2024,1,-0.08063,0.1899,-0.4528,0.2915
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1994,1,0.01132,0.1144,-0.213,0.2356
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1995,1,0.08522,0.1431,-0.1952,0.3657
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1996,1,0.04492,0.1539,-0.2567,0.3465
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1997,1,0.0003572,0.1678,-0.3286,0.3293
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1998,1,0.1038,0.1666,-0.2228,0.4304
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,1999,1,0.2863,0.1717,-0.05016,0.6228
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2000,1,0.4168,0.177,0.06986,0.7638
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2001,1,0.3899,0.1733,0.05031,0.7295
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2002,1,0.3331,0.1709,-0.001762,0.668
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2003,1,0.3159,0.171,-0.01929,0.6511
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2004,1,0.3924,0.1735,0.05234,0.7325
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2005,1,0.4315,0.1776,0.08353,0.7795
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2006,1,0.4408,0.1776,0.09276,0.7889
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2007,1,0.36,0.173,0.02102,0.6991
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2008,1,0.2096,0.1687,-0.121,0.5402
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2009,1,0.08487,0.1755,-0.2591,0.4289
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2010,1,0.09376,0.1698,-0.239,0.4265
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2011,1,0.07639,0.1679,-0.2528,0.4055
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2012,1,0.08212,0.169,-0.2491,0.4133
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2013,1,0.08898,0.1701,-0.2444,0.4223
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2014,1,0.1677,0.1704,-0.1663,0.5018
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2015,1,0.1947,0.172,-0.1425,0.5318
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2016,1,0.1753,0.1694,-0.1566,0.5072
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2017,1,0.05152,0.1739,-0.2893,0.3923
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2018,1,0.02673,0.1769,-0.3199,0.3734
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2019,1,0.05459,0.1775,-0.2933,0.4024
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2020,1,0.2001,0.1713,-0.1356,0.5359
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2021,1,0.2456,0.1714,-0.09041,0.5816
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2022,1,0.3141,0.1758,-0.03037,0.6586
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2023,1,0.3949,0.1793,0.04343,0.7463
7b9a881caab037641e5bf06e1ef21bd252e4de20,1993,2024,1,0.4372,0.1915,0.06186,0.8126
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,1995,1,0.07392,0.1144,-0.1502,0.298
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,1996,1,0.03359,0.1357,-0.2323,0.2995
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,1997,1,-0.01098,0.1544,-0.3135,0.2916
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,1998,1,0.09246,0.1546,-0.2106,0.3955
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,1999,1,0.275,0.1608,-0.04017,0.5901
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2000,1,0.4055,0.1668,0.07849,0.7325
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2001,1,0.3786,0.1633,0.05863,0.6986
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2002,1,0.3218,0.1608,0.006699,0.6369
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2003,1,0.3046,0.161,-0.01095,0.6201
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2004,1,0.3811,0.1636,0.06049,0.7017
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2005,1,0.4202,0.1679,0.09118,0.7492
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2006,1,0.4295,0.1679,0.1004,0.7586
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2007,1,0.3487,0.1631,0.0291,0.6684
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2008,1,0.1983,0.1586,-0.1126,0.5091
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2009,1,0.07354,0.1659,-0.2516,0.3987
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2010,1,0.08243,0.1598,-0.2307,0.3956
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2011,1,0.06506,0.1578,-0.2443,0.3744
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2012,1,0.07079,0.159,-0.2408,0.3824
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2013,1,0.07765,0.1602,-0.2363,0.3916
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2014,1,0.1564,0.1603,-0.1579,0.4707
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2015,1,0.1833,0.162,-0.1341,0.5008
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2016,1,0.164,0.1592,-0.1481,0.4761
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2017,1,0.04019,0.1643,-0.2818,0.3622
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2018,1,0.0154,0.1675,-0.313,0.3438
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2019,1,0.04326,0.1682,-0.2863,0.3729
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2020,1,0.1888,0.1615,-0.1277,0.5053
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2021,1,0.2343,0.1614,-0.08217,0.5507
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2022,1,0.3028,0.166,-0.02246,0.6281
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2023,1,0.3835,0.1696,0.05109,0.716
7b9a881caab037641e5bf06e1ef21bd252e4de20,1994,2024,1,0.4259,0.1824,0.06837,0.7835
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,1996,1,-0.04034,0.1135,-0.2628,0.1821
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,1997,1,-0.0849,0.1507,-0.3803,0.2105
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,1998,1,0.01857,0.1505,-0.2764,0.3136
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,1999,1,0.2011,0.15,-0.09296,0.4952
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2000,1,0.3317,0.1504,0.03684,0.6265
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2001,1,0.3048,0.1515,0.007757,0.6018
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2002,1,0.2479,0.1546,-0.05509,0.551
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2003,1,0.2307,0.1543,-0.07168,0.5331
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2004,1,0.3073,0.1565,0.0006286,0.6139
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2005,1,0.3463,0.1602,0.03231,0.6604
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2006,1,0.3557,0.1566,0.04881,0.6625
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2007,1,0.2749,0.1527,-0.02443,0.5742
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2008,1,0.1244,0.154,-0.1774,0.4263
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2009,1,-0.0003252,0.1699,-0.3333,0.3327
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2010,1,0.008581,0.1598,-0.3047,0.3218
7b9a881caab037641e5bf06e1ef21bd252e4de20,1995,2011,1,-0.008796,0.1528,-0.3083,0.2907
