winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,23,23,23,23,23,24,25,27.05,30,a9624566a7ba89fe22dc19351f7ff9a18626c159
1993,38,38,38,38,38,38,40,43,48,a9624566a7ba89fe22dc19351f7ff9a18626c159
1994,59,56,56,56,57,61,63,69,86,a9624566a7ba89fe22dc19351f7ff9a18626c159
1995,129,129,129,129,129,130,132,138,146,a9624566a7ba89fe22dc19351f7ff9a18626c159
1996,288,282,282,283,284,292.4,298.2,308.2,325,a9624566a7ba89fe22dc19351f7ff9a18626c159
1997,138,138,138,138,138,138,138,138,138,a9624566a7ba89fe22dc19351f7ff9a18626c159
1998,94,94,94,94,94,94,94,99.05,108,a9624566a7ba89fe22dc19351f7ff9a18626c159
1999,187.5,179,180,183,185,190,193.2,201,224,a9624566a7ba89fe22dc19351f7ff9a18626c159
2000,114,102,103,106.8,109,116,121,135,157,a9624566a7ba89fe22dc19351f7ff9a18626c159
2001,104,92,94.95,98.8,101,108,115,128,182,a9624566a7ba89fe22dc19351f7ff9a18626c159
2002,107.5,96,98,102,105.6,110,115,129.1,141,a9624566a7ba89fe22dc19351f7ff9a18626c159
2003,177,153,161,166,171.6,185,193,212.2,246,a9624566a7ba89fe22dc19351f7ff9a18626c159
2004,162,162,162,162,162,162,162,167.6,280,a9624566a7ba89fe22dc19351f7ff9a18626c159
2005,119.5,96,101,107,112.6,123.4,132.2,149.1,231,a9624566a7ba89fe22dc19351f7ff9a18626c159
2006,170.5,168,168,168,169,172.4,177,192,196,a9624566a7ba89fe22dc19351f7ff9a18626c159
2007,87,86,86,86,86,90,94,111,130,a9624566a7ba89fe22dc19351f7ff9a18626c159
2008,134,134,134,134,134,134,135,138,145,a9624566a7ba89fe22dc19351f7ff9a18626c159
2009,109,103,103,105,106,112,118,133,147,a9624566a7ba89fe22dc19351f7ff9a18626c159
2010,125,122,122,122,123,128.4,132.2,143.2,162,a9624566a7ba89fe22dc19351f7ff9a18626c159
2011,161,161,161,161,161,164,169,188,239,a9624566a7ba89fe22dc19351f7ff9a18626c159
2012,149,144,144,144,146,152,155,165,191,a9624566a7ba89fe22dc19351f7ff9a18626c159
2013,140,137,137,137,138,144,148.2,159.1,214,a9624566a7ba89fe22dc19351f7ff9a18626c159
2014,110,110,110,110,110,111,113,115.1,139,a9624566a7ba89fe22dc19351f7ff9a18626c159
2015,117,110,111,112,115,118.4,121,131,150,a9624566a7ba89fe22dc19351f7ff9a18626c159
2016,90,84,84,86,88,92.35,95,102.1,118,a9624566a7ba89fe22dc19351f7ff9a18626c159
2017,101,94,95,97,99,104,108.2,122,138,a9624566a7ba89fe22dc19351f7ff9a18626c159
2018,105,100,100,101,102,109,111,119,129,a9624566a7ba89fe22dc19351f7ff9a18626c159
2019,65,63,63,64,64.65,68,71,75,90,a9624566a7ba89fe22dc19351f7ff9a18626c159
2020,53,53,53,53,53,53,54,56.05,61,a9624566a7ba89fe22dc19351f7ff9a18626c159
2021,72,72,72,72,72,72,72,75,81,a9624566a7ba89fe22dc19351f7ff9a18626c159
2022,34,34,34,34,34,34,34,34,34,a9624566a7ba89fe22dc19351f7ff9a18626c159
2023,52,52,52,52,52,52,54,57,62,a9624566a7ba89fe22dc19351f7ff9a18626c159
2024,68,68,68,68,68,68,70,76,90,a9624566a7ba89fe22dc19351f7ff9a18626c159
