winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,1868,1713,1755,1801,1842,1888,1925,2017,2185,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1992,November,1858,1528,1583,1701,1807,1910,1982,2178,2395,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1992,December,1678,1425,1475,1552,1622,1704,1789,1894,2100,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1992,NA,1785,1464,1540,1671,1711,1851,1927,2095,2206,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1993,January,2405,2137,2190,2266,2322,2459,2559,2688,2875,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1993,November,2863,2554,2623,2730,2788,2926,3034,3176,3511,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1993,December,2696,2366,2468,2569,2650,2758,2831,3008,3305,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1993,NA,2784,2491,2525,2639,2737,2852,2944,3257,3645,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1994,January,2596,2297,2396,2453,2517,2640,2736,2944,3369,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1994,November,2817,2487,2530,2655,2732,2852,2903,3125,3448,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1994,December,2512,2149,2302,2399,2450,2575,2692,2886,3374,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1994,NA,2478,2186,2270,2357,2421,2601,2692,2873,2994,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1995,January,3093,3000,3044,3068,3082,3104,3131,3163,3236,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1995,November,2384,2283,2309,2349,2365,2407,2428,2466,2507,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1995,December,2310,2172,2217,2259,2288,2340,2370,2494,2595,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1995,NA,2998,2838,2901,2949,2972,3025,3050,3088,3205,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1996,January,4048,3952,3969,4008,4033,4072,4101,4152,4264,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1996,November,2938,2810,2862,2890,2914,2958,2986,3021,3126,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1996,December,3748,3605,3664,3695,3717,3763,3795,3850,3907,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1996,NA,4574,4435,4464,4524,4555,4602,4636,4700,4843,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1997,January,2962,2863,2899,2923,2943,2981,3002,3035,3079,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1997,November,3306,3203,3237,3264,3287,3333,3363,3414,3456,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1997,December,3076,2968,2994,3041,3064,3088,3111,3154,3250,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
1997,NA,1900,1726,1798,1832,1867,1944,1979,2034,2085,5bf294e26be31ca9f9833fc8ae5531dc5f16215e
