analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1993,1,0.004195,0.2071,-0.4017,0.4101
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1994,1,0.04137,0.2672,-0.4824,0.5651
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1995,1,-0.03266,0.2863,-0.5938,0.5285
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1996,1,0.2471,0.2977,-0.3364,0.8305
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1997,1,0.09025,0.3107,-0.5188,0.6993
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1998,1,0.1067,0.3183,-0.5171,0.7306
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,1999,1,0.5504,0.32,-0.0767,1.178
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2000,1,0.8931,0.3071,0.2912,1.495
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2001,1,1.184,0.3072,0.582,1.786
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2002,1,1.559,0.3055,0.9601,2.158
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2003,1,1.778,0.3101,1.17,2.385
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2004,1,1.783,0.3106,1.174,2.392
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2005,1,1.865,0.3124,1.253,2.477
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2006,1,2.05,0.3151,1.432,2.667
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2007,1,2.091,0.3181,1.467,2.714
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2008,1,1.795,0.3157,1.177,2.414
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2009,1,1.434,0.313,0.8205,2.047
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2010,1,1.152,0.311,0.5422,1.761
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2011,1,0.7259,0.3092,0.1199,1.332
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2012,1,0.4453,0.3168,-0.1755,1.066
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2013,1,0.4355,0.309,-0.1701,1.041
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2014,1,0.2431,0.3216,-0.3872,0.8734
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2015,1,0.2277,0.314,-0.3878,0.8431
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2016,1,0.2299,0.3104,-0.3785,0.8383
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2017,1,0.3106,0.3123,-0.3015,0.9227
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2018,1,0.4028,0.3103,-0.2055,1.011
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2019,1,0.4959,0.3105,-0.1127,1.105
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2020,1,0.516,0.3136,-0.09855,1.131
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2021,1,0.592,0.3129,-0.02128,1.205
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2022,1,0.562,0.3145,-0.05441,1.178
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2023,1,0.5395,0.3216,-0.09091,1.17
2f2e6099ffa706cfce016a60b5d995d2b963a505,1992,2024,1,0.6403,0.3326,-0.01165,1.292
2f2e6099ffa706cfce016a60b5d995d2b963a505,1993,1994,1,0.03716,0.1983,-0.3515,0.4258
