winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,28,23,24,25,26,29.35,34,41.05,52,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1993,45.5,38,39,41,44,49.35,54.2,63,76,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1994,73,56,61,67,70,77.35,84.2,91.15,99,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1995,135,135,135,135,135,135,137,142,169,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1996,413.5,404,404,405.8,408.6,421,425.2,439.1,461,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1997,280,280,280,280,280,281,282,293,318,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1998,135,135,135,135,135,136,137,141,150,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
1999,225,215,216,218,221,230,236,246,256,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2000,130,115,117,123,127,134,144.2,156,187,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2001,131.5,116,119,124,128,135,142,155,179,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2002,129,107,114,118,124,134,143.2,161,203,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2003,235.5,214,218,226,232,243.4,253,275,309,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2004,182,182,182,182,182,182,182,182.6,212,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2005,117.5,102,105,110.8,114,122,137.2,156,182,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2006,188,188,188,188,188,189,191,198,209,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2007,100,97,97,97,98,102,105,113,142,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2008,156,155,155,155,155,158,162,168,181,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2009,144.5,138,138,140,141.6,149,155.2,166.1,193,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2010,146,143,143,143,145,148,152,163.2,183,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2011,181,174,174,175,178,187.4,194,206,245,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2012,239,233,233,235,236,243,249.2,264.2,312,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2013,158.5,150,150,153,156,162,166.4,182.2,200,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2014,115,115,115,115,115,116,117,121,128,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2015,125,119,119,122,123,128,133,142,147,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2016,100.5,87,90.95,94,98,104.4,109,120,127,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2017,108,101,102,103.8,105.6,112,115.2,122,139,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2018,112,106,106,108,110.6,118,121,139,152,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2019,68.5,65,65,66,67.65,70,75,81,92,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2020,56,56,56,56,56,56,57,61,64,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2021,73,73,73,73,73,73,74,76,79,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2022,38,38,38,38,38,38,38,38,38,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2023,52,52,52,52,52,53,55,57.05,61,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
2024,79,79,79,79,79,79,79,84,87,8c044809efd6c5af4ddea6c7da98c5ecae6a5919
