winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2005,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2006,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2007,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2008,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2009,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2010,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2011,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2012,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2013,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2014,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2015,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2016,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2017,2,2,2,2,2,2,2,2,2,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2018,1,1,1,1,1,1,1,1,1,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2019,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2020,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2021,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2022,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2023,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
2024,0,0,0,0,0,0,0,0,0,3777dc2bb5aa917c3522e0fcff028a552b24de1a
