analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1993,1,0.1058,0.06353,-0.01871,0.2303
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1994,1,0.1489,0.07493,0.002,0.2957
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1995,1,0.2521,0.07816,0.09888,0.4053
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1996,1,0.2453,0.07899,0.09046,0.4001
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1997,1,0.08796,0.07995,-0.06874,0.2447
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1998,1,0.1179,0.07943,-0.03776,0.2736
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,1999,1,0.2781,0.07852,0.1242,0.432
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2000,1,0.2968,0.07912,0.1417,0.4519
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2001,1,0.3929,0.07825,0.2395,0.5463
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2002,1,0.4009,0.07926,0.2455,0.5562
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2003,1,0.3898,0.0792,0.2346,0.5451
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2004,1,0.3585,0.0787,0.2043,0.5128
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2005,1,0.3212,0.07893,0.1665,0.4759
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2006,1,0.2876,0.0787,0.1334,0.4419
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2007,1,0.3083,0.07902,0.1535,0.4632
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2008,1,0.5141,0.07871,0.3598,0.6684
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2009,1,0.5647,0.07914,0.4096,0.7198
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2010,1,0.6114,0.08029,0.4541,0.7688
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2011,1,0.7141,0.07904,0.5592,0.869
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2012,1,0.763,0.07849,0.6092,0.9169
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2013,1,0.7145,0.07968,0.5583,0.8706
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2014,1,0.7828,0.07845,0.6291,0.9366
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2015,1,0.8319,0.07877,0.6775,0.9862
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2016,1,0.8439,0.07884,0.6894,0.9984
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2017,1,0.7081,0.0781,0.555,0.8612
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2018,1,0.6539,0.07869,0.4997,0.8082
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2019,1,0.5456,0.07852,0.3917,0.6995
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2020,1,0.5241,0.07822,0.3708,0.6774
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2021,1,0.5023,0.0783,0.3488,0.6557
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2022,1,0.569,0.07866,0.4149,0.7232
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2023,1,0.5291,0.07881,0.3746,0.6836
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1992,2024,1,0.5945,0.08269,0.4324,0.7565
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1993,1994,1,0.04305,0.05884,-0.07226,0.1584
28bc045bae03280ad1f1998e5e6d7ce948ed4527,1993,1995,1,0.1463,0.06776,0.01346,0.2791
