analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1993,1,0.09938,0.1322,-0.1598,0.3585
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1994,1,0.1994,0.1701,-0.1339,0.5328
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1995,1,0.5917,0.1725,0.2537,0.9297
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1996,1,0.351,0.1932,-0.02771,0.7297
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1997,1,0.3455,0.1906,-0.02803,0.7191
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1998,1,0.4187,0.1966,0.03337,0.8041
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,1999,1,0.9023,0.1892,0.5314,1.273
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2000,1,0.8317,0.1882,0.4628,1.201
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2001,1,0.8447,0.1871,0.478,1.211
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2002,1,0.8114,0.1902,0.4385,1.184
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2003,1,0.9052,0.1925,0.5279,1.282
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2004,1,0.928,0.194,0.5479,1.308
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2005,1,1.165,0.1922,0.7886,1.542
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2006,1,1.125,0.1971,0.739,1.512
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2007,1,1.025,0.2105,0.6121,1.437
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2008,1,1.261,0.1973,0.8741,1.647
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2009,1,1.342,0.1964,0.9573,1.727
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2010,1,1.261,0.1962,0.8767,1.646
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2011,1,0.9365,0.2107,0.5236,1.349
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2012,1,0.9509,0.2081,0.5431,1.359
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2013,1,1.087,0.2,0.6946,1.479
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2014,1,1.202,0.2026,0.8054,1.599
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2015,1,1.491,0.193,1.113,1.869
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2016,1,1.58,0.1897,1.208,1.951
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2017,1,1.408,0.1942,1.027,1.789
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2018,1,1.429,0.1908,1.055,1.803
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2019,1,1.247,0.1993,0.8565,1.638
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2020,1,1.219,0.1966,0.8335,1.604
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2021,1,1.277,0.1953,0.8941,1.66
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2022,1,1.586,0.1927,1.208,1.964
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2023,1,1.807,0.1959,1.423,2.191
402e4503fd206b9b4543f146fd3df35570d6ed63,1992,2024,1,1.676,0.2083,1.268,2.084
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1994,1,0.1,0.1348,-0.1642,0.3643
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1995,1,0.4923,0.1508,0.1967,0.7879
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1996,1,0.2516,0.1738,-0.08906,0.5922
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1997,1,0.2461,0.1728,-0.09253,0.5848
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1998,1,0.3193,0.178,-0.02961,0.6683
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,1999,1,0.8029,0.1714,0.4668,1.139
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2000,1,0.7323,0.1699,0.3993,1.065
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2001,1,0.7453,0.1689,0.4143,1.076
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2002,1,0.712,0.1714,0.376,1.048
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2003,1,0.8058,0.1756,0.4616,1.15
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2004,1,0.8286,0.1764,0.4829,1.174
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2005,1,1.066,0.1732,0.7266,1.405
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2006,1,1.026,0.178,0.6772,1.375
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2007,1,0.9253,0.1932,0.5466,1.304
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2008,1,1.161,0.1812,0.8063,1.516
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2009,1,1.243,0.18,0.8901,1.596
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2010,1,1.162,0.1791,0.8108,1.513
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2011,1,0.8371,0.1949,0.455,1.219
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2012,1,0.8515,0.192,0.4752,1.228
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2013,1,0.9872,0.1826,0.6293,1.345
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2014,1,1.103,0.1846,0.7413,1.465
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2015,1,1.391,0.1745,1.049,1.733
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2016,1,1.48,0.1711,1.145,1.816
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2017,1,1.308,0.1748,0.9658,1.651
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2018,1,1.329,0.171,0.9942,1.665
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2019,1,1.148,0.1802,0.7947,1.501
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2020,1,1.119,0.1782,0.7702,1.469
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2021,1,1.177,0.1776,0.8294,1.525
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2022,1,1.487,0.1753,1.143,1.83
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2023,1,1.707,0.1795,1.355,2.059
402e4503fd206b9b4543f146fd3df35570d6ed63,1993,2024,1,1.577,0.1909,1.202,1.951
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,1995,1,0.3923,0.1392,0.1195,0.665
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,1996,1,0.1515,0.1654,-0.1727,0.4758
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,1997,1,0.1461,0.1689,-0.1849,0.477
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,1998,1,0.2193,0.1757,-0.1252,0.5637
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,1999,1,0.7028,0.1766,0.3566,1.049
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2000,1,0.6323,0.1747,0.2898,0.9747
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2001,1,0.6452,0.1754,0.3015,0.989
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2002,1,0.612,0.1771,0.2648,0.9591
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2003,1,0.7058,0.1794,0.3541,1.057
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2004,1,0.7286,0.1801,0.3756,1.082
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2005,1,0.966,0.1796,0.614,1.318
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2006,1,0.926,0.1822,0.569,1.283
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2007,1,0.8252,0.1935,0.4459,1.205
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2008,1,1.061,0.1866,0.6956,1.427
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2009,1,1.143,0.1865,0.7773,1.508
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2010,1,1.062,0.1858,0.6976,1.426
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2011,1,0.737,0.1956,0.3536,1.12
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2012,1,0.7515,0.1957,0.368,1.135
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2013,1,0.8871,0.1888,0.5171,1.257
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2014,1,1.003,0.1885,0.6335,1.373
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2015,1,1.291,0.1823,0.9341,1.649
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2016,1,1.38,0.1809,1.026,1.735
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2017,1,1.208,0.1814,0.853,1.564
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2018,1,1.229,0.1791,0.8784,1.58
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2019,1,1.048,0.1835,0.6882,1.407
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2020,1,1.019,0.1837,0.6594,1.379
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2021,1,1.077,0.1836,0.7175,1.437
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2022,1,1.387,0.1806,1.033,1.741
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2023,1,1.607,0.1843,1.246,1.969
402e4503fd206b9b4543f146fd3df35570d6ed63,1994,2024,1,1.477,0.193,1.098,1.855
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,1996,1,-0.2408,0.1358,-0.5069,0.02536
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,1997,1,-0.2462,0.1481,-0.5364,0.04407
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,1998,1,-0.173,0.1677,-0.5017,0.1557
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,1999,1,0.3106,0.1469,0.02259,0.5986
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2000,1,0.24,0.1573,-0.0684,0.5484
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2001,1,0.253,0.1575,-0.05573,0.5617
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2002,1,0.2197,0.1659,-0.1055,0.5449
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2003,1,0.3135,0.1662,-0.01228,0.6393
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2004,1,0.3363,0.1694,0.004401,0.6683
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2005,1,0.5737,0.1609,0.2583,0.8891
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2006,1,0.5337,0.1696,0.2014,0.8661
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2007,1,0.433,0.1915,0.05773,0.8082
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2008,1,0.6691,0.1691,0.3377,1
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2009,1,0.7505,0.1663,0.4245,1.077
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2010,1,0.6695,0.1668,0.3426,0.9965
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2011,1,0.3448,0.1953,-0.03807,0.7277
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2012,1,0.3593,0.1901,-0.01334,0.7319
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2013,1,0.4949,0.1771,0.1478,0.842
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2014,1,0.6108,0.1822,0.2537,0.9678
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2015,1,0.8992,0.1649,0.5759,1.222
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2016,1,0.988,0.1597,0.6749,1.301
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2017,1,0.8162,0.1704,0.4823,1.15
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2018,1,0.8372,0.1638,0.5161,1.158
402e4503fd206b9b4543f146fd3df35570d6ed63,1995,2019,1,0.6555,0.1785,0.3056,1.005
