winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,328,328,328,328,328,328,328.2,346.2,400,9e4a0183d006c99f21995d8c476702049813ad0d
1993,318,318,318,318,318,318,318,318,334,9e4a0183d006c99f21995d8c476702049813ad0d
1994,591,591,591,591,591,591,591,591,596,9e4a0183d006c99f21995d8c476702049813ad0d
1995,846,846,846,846,846,846,846,849,857,9e4a0183d006c99f21995d8c476702049813ad0d
1996,1422,1422,1422,1422,1422,1422,1422,1426,1432,9e4a0183d006c99f21995d8c476702049813ad0d
1997,752,752,752,752,752,752,752,754,760,9e4a0183d006c99f21995d8c476702049813ad0d
1998,1225,1225,1225,1225,1225,1225,1225,1228,1236,9e4a0183d006c99f21995d8c476702049813ad0d
1999,566,566,566,566,566,566,566,573,585,9e4a0183d006c99f21995d8c476702049813ad0d
2000,810,810,810,810,810,810,810,813,820,9e4a0183d006c99f21995d8c476702049813ad0d
2001,809,806,806,806,806,812.4,817.2,836.2,858,9e4a0183d006c99f21995d8c476702049813ad0d
2002,489,489,489,489,489,489,492,504,513,9e4a0183d006c99f21995d8c476702049813ad0d
2003,325,325,325,325,325,327,332,344,361,9e4a0183d006c99f21995d8c476702049813ad0d
2004,1144,1144,1144,1144,1144,1144,1144,1144,1144,9e4a0183d006c99f21995d8c476702049813ad0d
2005,355,355,355,355,355,355,355,355,355,9e4a0183d006c99f21995d8c476702049813ad0d
2006,317,317,317,317,317,317,317,321,331,9e4a0183d006c99f21995d8c476702049813ad0d
2007,351,351,351,351,351,351,351,351,351,9e4a0183d006c99f21995d8c476702049813ad0d
2008,275,275,275,275,275,277,281.4,294.3,318,9e4a0183d006c99f21995d8c476702049813ad0d
2009,457.5,416,416,419.8,434.6,499,578.6,721.6,796,9e4a0183d006c99f21995d8c476702049813ad0d
2010,1723,1723,1723,1723,1723,1725,1728,1738,1755,9e4a0183d006c99f21995d8c476702049813ad0d
2011,1399,1399,1399,1399,1399,1399,1399,1399,1399,9e4a0183d006c99f21995d8c476702049813ad0d
2012,1002,1002,1002,1002,1002,1002,1002,1002,1002,9e4a0183d006c99f21995d8c476702049813ad0d
2013,623,623,623,623,623,623,625,643,699,9e4a0183d006c99f21995d8c476702049813ad0d
2014,1243,1243,1243,1243,1243,1245,1249,1260,1344,9e4a0183d006c99f21995d8c476702049813ad0d
2015,1171,1171,1171,1171,1171,1171,1171,1171,1171,9e4a0183d006c99f21995d8c476702049813ad0d
2016,1104,1098,1098,1098,1100,1109,1114,1133,1188,9e4a0183d006c99f21995d8c476702049813ad0d
2017,521,514,514,514,518,529.4,551.2,594,830,9e4a0183d006c99f21995d8c476702049813ad0d
2018,394,391,391,391,392,399,404.2,427.2,453,9e4a0183d006c99f21995d8c476702049813ad0d
2019,539,539,539,539,539,539,539,539,539,9e4a0183d006c99f21995d8c476702049813ad0d
2020,512,512,512,512,512,512,512,512,512,9e4a0183d006c99f21995d8c476702049813ad0d
2021,677,677,677,677,677,681,684,696.2,711,9e4a0183d006c99f21995d8c476702049813ad0d
2022,1740,1740,1740,1740,1740,1740,1740,1740,1740,9e4a0183d006c99f21995d8c476702049813ad0d
2023,1000,998,998,998,998,1004,1011,1024,1057,9e4a0183d006c99f21995d8c476702049813ad0d
2024,687,687,687,687,687,688,694.2,702.1,714,9e4a0183d006c99f21995d8c476702049813ad0d
