winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,91,91,91,91,91,91,91,91,91,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1992,March,47,47,47,47,47,47,47,47,47,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1992,October,328,328,328,328,328,328,328.2,346.2,400,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1992,November,160,160,160,160,160,160,160,160,160,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1992,December,11,11,11,11,11,11,11,11,11,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1992,NA,58,58,58,58,58,58,58,58,58,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,January,157,157,157,157,157,157,157,160,175,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,March,137,137,137,137,137,137,137,140,144,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,October,318,318,318,318,318,318,318,318,334,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,November,176,176,176,176,176,176,176,178,185,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,December,99,99,99,99,99,99,99,102,105,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1993,NA,22,22,22,22,22,22,22,24.05,30,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,January,133,133,133,133,133,133,133,135,140,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,March,105,105,105,105,105,105,105,105,106,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,October,409,409,409,409,409,409,409,409,417,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,November,591,591,591,591,591,591,591,591,596,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,December,168,168,168,168,168,168,168,170.1,179,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1994,NA,43,43,43,43,43,43,43,48.05,52,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,January,146,146,146,146,146,146,147,152.1,157,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,March,106,106,106,106,106,106,107,109,113,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,October,725,725,725,725,725,725,725,726.1,730,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,November,846,846,846,846,846,846,846,849,857,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,December,138,138,138,138,138,138,139,144,146,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1995,NA,150,150,150,150,150,150,150,156,160,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,January,173,173,173,173,173,173,175.2,183,189,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,March,95,95,95,95,95,95,96.2,99,104,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,October,1422,1422,1422,1422,1422,1422,1422,1426,1432,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,November,1191,1191,1191,1191,1191,1191,1191,1194,1199,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,December,66,66,66,66,66,66,68,78,84,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1996,NA,175,175,175,175,175,175,175.2,180,188,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,January,48,48,48,48,48,52,63,114.3,156,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,March,92,92,92,92,92,92,92,94,95,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,October,752,752,752,752,752,752,752,754,760,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,November,121,121,121,121,121,121,121,123,134,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,December,69,69,69,69,69,69,69,71.05,75,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1997,NA,89,89,89,89,89,89,90,92.05,98,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,January,103,103,103,103,103,104,107,116,127,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,March,144,144,144,144,144,145,146.2,151,161,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,October,1225,1225,1225,1225,1225,1225,1225,1228,1236,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,November,698,698,698,698,698,698,698,704,723,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,December,189,189,189,189,189,190,191,196,207,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1998,NA,172,172,172,172,172,173,176,182,189,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,January,161,160,160,160,160,162,166,174,197,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,March,172,172,172,172,172,173,175,181,189,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,October,566,566,566,566,566,566,566,573,585,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,November,256,256,256,256,256,256,259,265,279,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,December,175,175,175,175,175,176,178,183,208,88c7bc58432914bf7596dfa8fc311c9f6ef69655
1999,NA,171,171,171,171,171,172,175,180,201,88c7bc58432914bf7596dfa8fc311c9f6ef69655
2000,January,25,25,25,25,25,25,27,36,40,88c7bc58432914bf7596dfa8fc311c9f6ef69655
