winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1993,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1994,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1995,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1996,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1997,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1998,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
1999,0,0,0,0,0,0,0,0,0,5348961181d7cf8d7230937ad239f82df3b65404
2000,64,64,64,64,64,64,64,64,64,5348961181d7cf8d7230937ad239f82df3b65404
2001,36,36,36,36,36,36,36,36,36,5348961181d7cf8d7230937ad239f82df3b65404
2002,18,18,18,18,18,18,18,18,18,5348961181d7cf8d7230937ad239f82df3b65404
2003,10,10,10,10,10,10,10,10,10,5348961181d7cf8d7230937ad239f82df3b65404
2004,16,16,16,16,16,16,16,16,16,5348961181d7cf8d7230937ad239f82df3b65404
2005,1,1,1,1,1,1,1,1,1,5348961181d7cf8d7230937ad239f82df3b65404
2006,2,2,2,2,2,2,2,2,2,5348961181d7cf8d7230937ad239f82df3b65404
2007,13,13,13,13,13,13,13,13,13,5348961181d7cf8d7230937ad239f82df3b65404
2008,10,10,10,10,10,10,10,10,10,5348961181d7cf8d7230937ad239f82df3b65404
2009,16,16,16,16,16,16,16,16,16,5348961181d7cf8d7230937ad239f82df3b65404
2010,5,5,5,5,5,5,5,5,5,5348961181d7cf8d7230937ad239f82df3b65404
2011,2,2,2,2,2,2,2,2,2,5348961181d7cf8d7230937ad239f82df3b65404
2012,2,2,2,2,2,2,2,2,2,5348961181d7cf8d7230937ad239f82df3b65404
2013,6,6,6,6,6,6,6,6,6,5348961181d7cf8d7230937ad239f82df3b65404
2014,8,8,8,8,8,8,8,8,8,5348961181d7cf8d7230937ad239f82df3b65404
2015,1,1,1,1,1,1,1,1,1,5348961181d7cf8d7230937ad239f82df3b65404
2016,2,2,2,2,2,2,2,2,2,5348961181d7cf8d7230937ad239f82df3b65404
2017,8,8,8,8,8,8,8,8,8,5348961181d7cf8d7230937ad239f82df3b65404
2018,7,7,7,7,7,7,7,7,7,5348961181d7cf8d7230937ad239f82df3b65404
2019,4,4,4,4,4,4,4,4,4,5348961181d7cf8d7230937ad239f82df3b65404
2020,10,10,10,10,10,10,10,10,10,5348961181d7cf8d7230937ad239f82df3b65404
2021,5,5,5,5,5,5,5,5,5,5348961181d7cf8d7230937ad239f82df3b65404
2022,1,1,1,1,1,1,1,1,1,5348961181d7cf8d7230937ad239f82df3b65404
2023,7,7,7,7,7,7,7,7,7,5348961181d7cf8d7230937ad239f82df3b65404
2024,15,15,15,15,15,15,15,15,15,5348961181d7cf8d7230937ad239f82df3b65404
