analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1993,1,0.01733,0.1821,-0.3395,0.3742
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1994,1,0.07828,0.2351,-0.3825,0.5391
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1995,1,0.1548,0.2638,-0.3623,0.6719
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1996,1,0.3041,0.2785,-0.2417,0.8499
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1997,1,0.3112,0.2904,-0.2579,0.8804
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1998,1,0.381,0.2976,-0.2023,0.9644
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,1999,1,0.5563,0.2982,-0.02808,1.141
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2000,1,0.7283,0.3004,0.1395,1.317
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2001,1,0.8288,0.3032,0.2346,1.423
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2002,1,0.9414,0.3044,0.3449,1.538
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2003,1,1.03,0.3048,0.4328,1.627
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2004,1,1.098,0.3062,0.4976,1.698
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2005,1,1.203,0.306,0.6038,1.803
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2006,1,1.271,0.3048,0.6732,1.868
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2007,1,1.257,0.3066,0.6557,1.858
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2008,1,1.331,0.306,0.7307,1.93
43f60f73a50f59a38823e46c9bdc0e49fa69dc5a,1992,2009,1,1.412,0.3084,0.8073,2.016
