winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,126.5,90,95,108.8,116.6,134.4,151,173.1,206,7016f5bb5851637190a2c64cfa51fc47486c31fc
1993,151,111,118.9,131,144,160,168.2,190.2,231,7016f5bb5851637190a2c64cfa51fc47486c31fc
1994,131,98,103,114,125,137,148.4,178,206,7016f5bb5851637190a2c64cfa51fc47486c31fc
1995,105,103,103,104,104,106,107,112,116,7016f5bb5851637190a2c64cfa51fc47486c31fc
1996,168,162,162,164,166,170.4,174,183,196,7016f5bb5851637190a2c64cfa51fc47486c31fc
1997,279,279,279,279,279,279,279,279,279,7016f5bb5851637190a2c64cfa51fc47486c31fc
1998,127,123,123,123,124,129,132.4,144.2,157,7016f5bb5851637190a2c64cfa51fc47486c31fc
1999,182,177,177,178,181,183,187.2,197.1,202,7016f5bb5851637190a2c64cfa51fc47486c31fc
2000,113,110,110,110,111,115,117,121.1,145,7016f5bb5851637190a2c64cfa51fc47486c31fc
2001,121,107,111,115,119,125,129,136,154,7016f5bb5851637190a2c64cfa51fc47486c31fc
2002,97.5,85,87,90.8,94,101,107.2,119,137,7016f5bb5851637190a2c64cfa51fc47486c31fc
2003,114,92,96,106,109.6,119.4,128,144.2,153,7016f5bb5851637190a2c64cfa51fc47486c31fc
2004,118,118,118,118,118,119,121,125,129,7016f5bb5851637190a2c64cfa51fc47486c31fc
2005,91,91,91,91,91,92,94,100,104,7016f5bb5851637190a2c64cfa51fc47486c31fc
2006,165,155,155,155,158.6,172,186.6,202.2,262,7016f5bb5851637190a2c64cfa51fc47486c31fc
2007,76,76,76,76,76,77,78,83.05,92,7016f5bb5851637190a2c64cfa51fc47486c31fc
2008,116,116,116,116,116,117,119,122,132,7016f5bb5851637190a2c64cfa51fc47486c31fc
2009,154,152,152,152,152,156,159,165,179,7016f5bb5851637190a2c64cfa51fc47486c31fc
2010,87,74,74,75.8,81,93.35,100.2,119,166,7016f5bb5851637190a2c64cfa51fc47486c31fc
2011,143.5,136,136,136,140,148.4,158,178.7,236,7016f5bb5851637190a2c64cfa51fc47486c31fc
2012,101.5,98,98,98,100,104,106.2,115,120,7016f5bb5851637190a2c64cfa51fc47486c31fc
2013,87.5,76,77,80.8,84,91,96.2,111,127,7016f5bb5851637190a2c64cfa51fc47486c31fc
2014,87,80,80,82,84,89,93,105,135,7016f5bb5851637190a2c64cfa51fc47486c31fc
2015,124,113,113,116,120,127,136.2,147.3,180,7016f5bb5851637190a2c64cfa51fc47486c31fc
2016,97,83,84,90,92.65,102.4,110,120.2,179,7016f5bb5851637190a2c64cfa51fc47486c31fc
2017,76,69,69,69.8,72.65,83.35,91,98.2,128,7016f5bb5851637190a2c64cfa51fc47486c31fc
2018,78,73,73,73,74.65,81,88.2,96.15,112,7016f5bb5851637190a2c64cfa51fc47486c31fc
2019,92,87,87,87,89,95,101,117,143,7016f5bb5851637190a2c64cfa51fc47486c31fc
2020,50,50,50,50,50,50,50,50,50,7016f5bb5851637190a2c64cfa51fc47486c31fc
2021,47,47,47,47,47,47,47,47,47,7016f5bb5851637190a2c64cfa51fc47486c31fc
2022,42,42,42,42,42,42,42,42,42,7016f5bb5851637190a2c64cfa51fc47486c31fc
2023,34,34,34,34,34,34,34,34,42,7016f5bb5851637190a2c64cfa51fc47486c31fc
2024,35,35,35,35,35,36.35,42.2,54.05,63,7016f5bb5851637190a2c64cfa51fc47486c31fc
