winter,month,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,January,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1995,January,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1995,November,9,9,9,9,9,9,9,9,9,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1995,NA,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1996,January,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1996,November,16,16,16,16,16,16,16,16,16,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1996,December,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1996,NA,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1997,January,3,3,3,3,3,3,3,3,3,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1997,November,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1998,November,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1998,December,6,6,6,6,6,6,6,6,6,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1998,NA,5,5,5,5,5,5,5,5,5,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1999,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1999,November,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1999,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1999,NA,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2000,November,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2000,NA,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2001,January,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2001,December,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2001,NA,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2002,January,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2002,November,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2002,December,3,3,3,3,3,3,3,3,3,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2003,January,6,6,6,6,6,6,6,6,6,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2003,November,9,9,9,9,9,9,9,9,9,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2003,December,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2003,NA,16,16,16,16,16,16,16,16,16,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2004,January,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2004,November,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2004,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2004,NA,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2005,January,9,9,9,9,9,9,9,9,9,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2005,November,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2005,December,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2005,NA,15,15,15,15,15,15,15,15,15,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2006,January,10,10,10,10,10,10,10,10,10,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2006,November,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2006,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2006,NA,13,13,13,13,13,13,13,13,13,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2007,January,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2007,November,10,10,10,10,10,10,10,10,10,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2007,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2007,NA,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2008,January,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2008,November,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2008,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2009,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2009,November,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2009,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2010,January,9,9,9,9,9,9,9,9,9,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2010,November,14,14,14,14,14,14,14,14,14,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2010,December,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2010,NA,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2011,January,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2011,November,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2011,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2011,NA,22,22,22,22,22,22,22,22,22,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2012,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2012,November,14,14,14,14,14,14,14,14,14,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2012,December,10,10,10,10,10,10,10,10,10,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2012,NA,3,3,3,3,3,3,3,3,3,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2013,November,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2013,NA,23,23,23,23,23,23,23,23,23,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2014,January,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2014,November,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2014,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2014,NA,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2015,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2015,November,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2015,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2015,NA,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2016,January,3,3,3,3,3,3,3,3,3,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2016,November,6,6,6,6,6,6,6,6,6,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2017,January,4,4,4,4,4,4,4,4,4,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2017,November,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2018,January,6,6,6,6,6,6,6,6,6,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2018,November,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2018,December,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2018,NA,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2019,November,19,19,19,19,19,19,19,19,19,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2019,December,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2020,November,3,3,3,3,3,3,3,3,3,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2020,NA,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2021,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2021,November,10,10,10,10,10,10,10,10,10,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2021,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2022,January,8,8,8,8,8,8,8,8,8,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2022,November,5,5,5,5,5,5,5,5,5,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2022,December,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2022,NA,11,11,11,11,11,11,11,11,11,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2023,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2023,November,5,5,5,5,5,5,5,5,5,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2023,NA,14,14,14,14,14,14,14,14,14,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2024,January,1,1,1,1,1,1,1,1,1,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2024,November,7,7,7,7,7,7,7,7,7,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
2024,December,2,2,2,2,2,2,2,2,2,16a9d941a779acd6be4a0d9e3f25ee7f29761a4b
1992,January,11,11,11,11,11,11,11,11,11,c4e49d1965082f0042430a514057121bc09bcf8e
1992,November,2,0,0,0,1,3,6,12,18,c4e49d1965082f0042430a514057121bc09bcf8e
1992,December,2,0,0,1,1,3,6,11,26,c4e49d1965082f0042430a514057121bc09bcf8e
1992,NA,3,0,0,1,2,5,8.2,14.1,23,c4e49d1965082f0042430a514057121bc09bcf8e
1993,January,3,0,0,1,2,5,7.2,15.1,28,c4e49d1965082f0042430a514057121bc09bcf8e
1993,November,3,0,0,0,1,4,6,16.05,25,c4e49d1965082f0042430a514057121bc09bcf8e
1993,December,3,0,0,1,2,4,7,13.05,23,c4e49d1965082f0042430a514057121bc09bcf8e
1993,NA,4,0,0,1,2.65,6.35,11,22,34,c4e49d1965082f0042430a514057121bc09bcf8e
1994,January,4,0,0,2,3,7,9,21.05,44,c4e49d1965082f0042430a514057121bc09bcf8e
1994,November,4,0,0,1,3,6,10,17.05,27,c4e49d1965082f0042430a514057121bc09bcf8e
1994,December,4,0,0,1,3,6,11,17,26,c4e49d1965082f0042430a514057121bc09bcf8e
1994,NA,5.5,0,0,2,3,9,13,23.2,41,c4e49d1965082f0042430a514057121bc09bcf8e
