winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,11,11,11,11,11,11,11,18,26,85e597c56a857c84cb83e979383891e0cede05e5
1993,9,2,3,5.8,7,12,16.2,24.05,34,85e597c56a857c84cb83e979383891e0cede05e5
1994,13,2,3.95,7,10,15,18,29.15,44,85e597c56a857c84cb83e979383891e0cede05e5
1995,11,11,11,11,11,11,11,11,11,85e597c56a857c84cb83e979383891e0cede05e5
1996,16,16,16,16,16,16,16,17,30,85e597c56a857c84cb83e979383891e0cede05e5
1997,4,4,4,4,4,4.35,8,13.1,24,85e597c56a857c84cb83e979383891e0cede05e5
1998,8,7,7,7,7,10.35,16,30,52,85e597c56a857c84cb83e979383891e0cede05e5
1999,8,8,8,8,8,9.35,11.2,23.1,38,85e597c56a857c84cb83e979383891e0cede05e5
2000,5,4,4,4,4,7.35,11,19.2,46,85e597c56a857c84cb83e979383891e0cede05e5
2001,14.5,4,5,9,12,18,24.2,35.2,60,85e597c56a857c84cb83e979383891e0cede05e5
2002,13,4,4,7,10,16,20,36.05,52,85e597c56a857c84cb83e979383891e0cede05e5
2003,26,16,16,18,21,29,35.2,57.15,73,85e597c56a857c84cb83e979383891e0cede05e5
2004,8,7,7,7,7,9,13,24.05,50,85e597c56a857c84cb83e979383891e0cede05e5
2005,15,15,15,15,15,18,20,31.1,106,85e597c56a857c84cb83e979383891e0cede05e5
2006,13,13,13,13,13,13,13,13,13,85e597c56a857c84cb83e979383891e0cede05e5
2007,10,10,10,10,10,10,10,10,10,85e597c56a857c84cb83e979383891e0cede05e5
2008,4,4,4,4,4,4,4,4,4,85e597c56a857c84cb83e979383891e0cede05e5
2009,4,4,4,4,4,4,4,4,4,85e597c56a857c84cb83e979383891e0cede05e5
2010,14,14,14,14,14,14,14,18,22,85e597c56a857c84cb83e979383891e0cede05e5
2011,22,22,22,22,22,22,22,22,22,85e597c56a857c84cb83e979383891e0cede05e5
2012,14,14,14,14,14,14,14,16,20,85e597c56a857c84cb83e979383891e0cede05e5
2013,25,23,23,23,24,26,28,31.05,39,85e597c56a857c84cb83e979383891e0cede05e5
2014,5,4,4,4,4.65,6,7,13,16,85e597c56a857c84cb83e979383891e0cede05e5
2015,7,7,7,7,7,7,7,7,7,85e597c56a857c84cb83e979383891e0cede05e5
2016,6,6,6,6,6,6,6,7.05,12,85e597c56a857c84cb83e979383891e0cede05e5
2017,11,11,11,11,11,11,11,11,11,85e597c56a857c84cb83e979383891e0cede05e5
2018,6,6,6,6,6,6,6,6,6,85e597c56a857c84cb83e979383891e0cede05e5
2019,19,19,19,19,19,19,19,19,19,85e597c56a857c84cb83e979383891e0cede05e5
2020,3,3,3,3,3,3,3,3,3,85e597c56a857c84cb83e979383891e0cede05e5
2021,10,10,10,10,10,10,10,10,10,85e597c56a857c84cb83e979383891e0cede05e5
2022,11,11,11,11,11,11,12,16.15,31,85e597c56a857c84cb83e979383891e0cede05e5
2023,14,14,14,14,14,14,14,14,14,85e597c56a857c84cb83e979383891e0cede05e5
2024,7,7,7,7,7,7,7,7,7,85e597c56a857c84cb83e979383891e0cede05e5
