analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1993,1,0.09812,0.1303,-0.1573,0.3535
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1994,1,0.1124,0.1588,-0.1988,0.4237
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1995,1,0.2646,0.183,-0.09403,0.6233
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1996,1,0.1598,0.1726,-0.1785,0.4981
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1997,1,0.08578,0.1741,-0.2555,0.4271
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1998,1,0.1659,0.1742,-0.1755,0.5073
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,1999,1,0.31,0.1808,-0.04428,0.6643
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2000,1,0.4511,0.1927,0.07338,0.8289
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2001,1,0.3905,0.1812,0.03539,0.7456
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2002,1,0.3367,0.176,-0.008256,0.6817
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2003,1,0.3796,0.1786,0.02958,0.7297
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2004,1,0.4186,0.181,0.06393,0.7733
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2005,1,0.4755,0.1873,0.1084,0.8426
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2006,1,0.4274,0.1869,0.06119,0.7937
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2007,1,0.3612,0.1867,-0.004756,0.7271
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2008,1,0.262,0.182,-0.09476,0.6188
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2009,1,0.09639,0.1738,-0.2442,0.4369
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2010,1,0.0637,0.1747,-0.2787,0.4061
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2011,1,0.01156,0.1775,-0.3364,0.3595
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2012,1,0.06665,0.1798,-0.2857,0.419
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2013,1,0.053,0.1783,-0.2965,0.4025
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2014,1,0.1394,0.1853,-0.2236,0.5025
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2015,1,0.1858,0.1896,-0.1857,0.5573
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2016,1,0.1359,0.1854,-0.2275,0.4993
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2017,1,0.04239,0.1765,-0.3035,0.3883
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2018,1,0.02908,0.173,-0.3101,0.3682
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2019,1,0.06866,0.1735,-0.2714,0.4088
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2020,1,0.2242,0.1782,-0.1251,0.5735
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2021,1,0.2689,0.1812,-0.0863,0.624
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2022,1,0.3171,0.1875,-0.05036,0.6845
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2023,1,0.3636,0.1898,-0.008343,0.7356
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1992,2024,1,0.3742,0.1987,-0.01526,0.7636
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1994,1,0.01434,0.1044,-0.1903,0.219
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1995,1,0.1666,0.1271,-0.08256,0.4157
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1996,1,0.06171,0.1338,-0.2006,0.324
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1997,1,-0.01231,0.1491,-0.3046,0.28
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1998,1,0.06781,0.1426,-0.2116,0.3472
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,1999,1,0.2119,0.1403,-0.06303,0.4869
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2000,1,0.3531,0.1416,0.07557,0.6306
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2001,1,0.2924,0.1385,0.02089,0.564
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2002,1,0.2387,0.1403,-0.0363,0.5136
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2003,1,0.2816,0.1379,0.01126,0.5519
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2004,1,0.3205,0.1394,0.0473,0.5938
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2005,1,0.3775,0.1404,0.1022,0.6527
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2006,1,0.3294,0.1413,0.0524,0.6064
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2007,1,0.2631,0.1408,-0.01286,0.5391
8f4c1edc3c390e5edcdb2bc419b0a8c3215a0551,1993,2008,1,0.164,0.1395,-0.1095,0.4375
