analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2001,1,-0.1251,0.3866,-0.8828,0.6327
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2002,1,-0.118,0.493,-1.084,0.8483
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2003,1,0.02176,0.5155,-0.9886,1.032
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2004,1,0.4094,0.4939,-0.5587,1.378
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2005,1,-0.4759,0.5765,-1.606,0.6541
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2006,1,-0.9731,0.6358,-2.219,0.2732
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2007,1,-1.236,0.6464,-2.503,0.03047
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2008,1,-1.323,0.6109,-2.52,-0.1255
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2009,1,-1.621,0.6896,-2.972,-0.2693
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2010,1,-1.796,0.7377,-3.242,-0.3501
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2011,1,-1.876,0.7616,-3.369,-0.3836
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2012,1,-1.883,0.7637,-3.38,-0.3859
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2013,1,-1.809,0.7448,-3.269,-0.3493
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2014,1,-1.635,0.7037,-3.014,-0.2558
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2015,1,-1.358,0.6401,-2.612,-0.1032
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2016,1,-0.9177,0.5582,-2.012,0.1764
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2017,1,-0.671,0.493,-1.637,0.2954
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2018,1,-1.005,0.5885,-2.159,0.1481
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2019,1,-1.108,0.6316,-2.346,0.1304
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2020,1,-0.988,0.6151,-2.194,0.2175
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2021,1,-0.6141,0.5284,-1.65,0.4215
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2022,1,-0.2482,0.4886,-1.206,0.7095
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2023,1,-0.01459,0.5109,-1.016,0.9868
4c3051604c7e177dc5783a059c38329d6e94d1ae,2000,2024,1,0.6032,0.472,-0.322,1.528
4c3051604c7e177dc5783a059c38329d6e94d1ae,2001,2002,1,0.007105,0.4044,-0.7854,0.7996
4c3051604c7e177dc5783a059c38329d6e94d1ae,2001,2003,1,0.1467,0.4736,-0.7815,1.075
