winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,1627,638,762.4,1136,1412,1871,2227,3789,8244,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1993,2143,999,1236,1687,1912,2368,2782,3601,9531,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1994,2373,1227,1299,1752,2085,2730,3312,3706,5870,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1995,1026,941,957.9,985.6,1005,1053,1086,1141,1297,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1996,3894,3735,3735,3741,3790,4018,4222,4746,5504,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1997,7512,7411,7429,7462,7486,7555,7624,7834,8021,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1998,2052,1852,1907,1948,1984,2114,2275,2582,5313,d432d671f2e9c655b4b2f898b4ded13070c1a27d
1999,1566,1308,1360,1438,1511,1662,1849,2127,2581,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2000,2106,2081,2082,2088,2097,2119,2139,2186,3021,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2001,1541,1140,1217,1336,1453,1721,1890,2468,3103,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2002,2224,1861,1883,1975,2071,2473,2795,3333,4468,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2003,3012,2316,2390,2535,2734,3159,3401,4398,6031,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2004,1673,1405,1442,1519,1584,1749,1853,2238,2529,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2005,1732,1711,1712,1716,1724,1749,1765,1836,2137,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2006,1717,1614,1614,1628,1655,1797,1879,2171,2551,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2007,910.5,789,795.9,819.6,862.6,960,1024,1159,1423,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2008,1529,1474,1479,1494,1509,1571,1617,1775,2067,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2009,1614,1552,1559,1579,1594,1654,1756,1911,2132,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2010,1070,851,891.6,952.6,1013,1127,1235,1410,1527,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2011,1862,1858,1858,1858,1859,1867,1878,1917,2423,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2012,1452,1397,1401,1414,1434,1479,1538,1647,1819,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2013,697.5,659,663,673,683.6,716.4,755.8,1024,1562,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2014,962,958,958,958,960,965.7,976.2,1047,1314,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2015,1130,967,997.9,1037,1079,1240,1315,1710,2025,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2016,1063,874,899.7,945.6,1006,1120,1248,1466,2003,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2017,715,551,559.8,603.4,639.6,769.4,852.8,1126,1910,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2018,911.5,816,818,842.2,874,961.4,1000,1253,1676,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2019,844.5,707,716.9,768.8,809.2,950.4,1059,1406,1702,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2020,372,372,372,372,372,372,374,382,412,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2021,836,835,835,835,835,840.4,845,855.2,892,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2022,381,374,374,374,377,388,405.2,458.4,577,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2023,443.5,433,433,434,437,447.4,472,650.8,1317,d432d671f2e9c655b4b2f898b4ded13070c1a27d
2024,397,369,369,376,386.3,416,440,556.1,808,d432d671f2e9c655b4b2f898b4ded13070c1a27d
