analysis,centre_winter,duration,estimate,se,lcl,ucl
3dcedeba08afae9bfa4b4be350045049cf335d27,2002.5,10,-0.1285,0.1064,-0.3371,0.08002
3dcedeba08afae9bfa4b4be350045049cf335d27,2003.5,10,-0.1333,0.1044,-0.3379,0.07126
3dcedeba08afae9bfa4b4be350045049cf335d27,2004.5,10,-0.1252,0.09742,-0.3161,0.06578
3dcedeba08afae9bfa4b4be350045049cf335d27,2005.5,10,-0.09523,0.08229,-0.2565,0.06605
3dcedeba08afae9bfa4b4be350045049cf335d27,2006.5,10,-0.06193,0.07231,-0.2037,0.0798
3dcedeba08afae9bfa4b4be350045049cf335d27,2007.5,10,-0.03495,0.07576,-0.1834,0.1135
3dcedeba08afae9bfa4b4be350045049cf335d27,2008.5,10,-0.03001,0.08109,-0.1889,0.1289
3dcedeba08afae9bfa4b4be350045049cf335d27,2009.5,10,-0.03589,0.08658,-0.2056,0.1338
3dcedeba08afae9bfa4b4be350045049cf335d27,2010.5,10,-0.05893,0.08839,-0.2322,0.1143
3dcedeba08afae9bfa4b4be350045049cf335d27,2011.5,10,-0.08772,0.0927,-0.2694,0.09397
3dcedeba08afae9bfa4b4be350045049cf335d27,2012.5,10,-0.1144,0.09824,-0.3069,0.0782
3dcedeba08afae9bfa4b4be350045049cf335d27,2013.5,10,-0.1367,0.1059,-0.3443,0.07087
3dcedeba08afae9bfa4b4be350045049cf335d27,2014.5,10,-0.1419,0.1072,-0.352,0.06814
3dcedeba08afae9bfa4b4be350045049cf335d27,2015.5,10,-0.1243,0.09716,-0.3148,0.0661
3dcedeba08afae9bfa4b4be350045049cf335d27,2016.5,10,-0.07881,0.08137,-0.2383,0.08067
3dcedeba08afae9bfa4b4be350045049cf335d27,2017.5,10,-0.04334,0.08526,-0.2105,0.1238
3dcedeba08afae9bfa4b4be350045049cf335d27,2018.5,10,-0.02265,0.09285,-0.2046,0.1593
3dcedeba08afae9bfa4b4be350045049cf335d27,2019.5,10,-0.01082,0.09927,-0.2054,0.1837
3dcedeba08afae9bfa4b4be350045049cf335d27,2003.5,12,-0.1139,0.08696,-0.2844,0.0565
3dcedeba08afae9bfa4b4be350045049cf335d27,2004.5,12,-0.1005,0.07553,-0.2485,0.04754
3dcedeba08afae9bfa4b4be350045049cf335d27,2005.5,12,-0.08148,0.06499,-0.2089,0.04591
3dcedeba08afae9bfa4b4be350045049cf335d27,2006.5,12,-0.06244,0.06099,-0.182,0.0571
3dcedeba08afae9bfa4b4be350045049cf335d27,2007.5,12,-0.05874,0.06154,-0.1794,0.06188
3dcedeba08afae9bfa4b4be350045049cf335d27,2008.5,12,-0.05902,0.06565,-0.1877,0.06966
3dcedeba08afae9bfa4b4be350045049cf335d27,2009.5,12,-0.0652,0.07047,-0.2033,0.07292
3dcedeba08afae9bfa4b4be350045049cf335d27,2010.5,12,-0.07038,0.07475,-0.2169,0.07613
3dcedeba08afae9bfa4b4be350045049cf335d27,2011.5,12,-0.08085,0.0772,-0.2322,0.07046
3dcedeba08afae9bfa4b4be350045049cf335d27,2012.5,12,-0.09574,0.08006,-0.2527,0.06119
3dcedeba08afae9bfa4b4be350045049cf335d27,2013.5,12,-0.1093,0.08329,-0.2726,0.05391
3dcedeba08afae9bfa4b4be350045049cf335d27,2014.5,12,-0.1144,0.08366,-0.2784,0.04957
3dcedeba08afae9bfa4b4be350045049cf335d27,2015.5,12,-0.1031,0.07587,-0.2519,0.04555
3dcedeba08afae9bfa4b4be350045049cf335d27,2016.5,12,-0.0874,0.07133,-0.2272,0.0524
3dcedeba08afae9bfa4b4be350045049cf335d27,2017.5,12,-0.06176,0.07121,-0.2013,0.07781
3dcedeba08afae9bfa4b4be350045049cf335d27,2018.5,12,-0.03634,0.07805,-0.1893,0.1166
3dcedeba08afae9bfa4b4be350045049cf335d27,2011,27,-0.07832,0.03882,-0.1544,-0.00223
427aeb898db0c932496fd44efcccc47bc77620cb,2002.5,10,-0.05706,0.08563,-0.2249,0.1108
