winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
1993,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
1994,1,1,1,1,1,1,1,1,1,930a0808cdab20bcedad25e3fa2425b929734eac
1995,3,3,3,3,3,3,3,3,3,930a0808cdab20bcedad25e3fa2425b929734eac
1996,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
1997,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
1998,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
1999,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2000,2,2,2,2,2,2,2,2,2,930a0808cdab20bcedad25e3fa2425b929734eac
2001,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2002,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2003,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2004,2,2,2,2,2,2,2,2,2,930a0808cdab20bcedad25e3fa2425b929734eac
2005,1,1,1,1,1,1,1,1,1,930a0808cdab20bcedad25e3fa2425b929734eac
2006,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2007,1,1,1,1,1,1,1,1,1,930a0808cdab20bcedad25e3fa2425b929734eac
2008,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2009,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2010,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2011,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2012,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2013,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2014,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2015,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2016,1,1,1,1,1,1,1,1,1,930a0808cdab20bcedad25e3fa2425b929734eac
2017,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2018,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2019,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2020,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2021,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2022,1,1,1,1,1,1,1,1,1,930a0808cdab20bcedad25e3fa2425b929734eac
2023,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
2024,0,0,0,0,0,0,0,0,0,930a0808cdab20bcedad25e3fa2425b929734eac
