winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
1992,4028,2960,3206,3583,3805,4398,4876,5390,5799,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1993,3775,2657,2887,3243,3536,3998,4303,4889,5572,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1994,3248,2334,2627,2960,3110,3486,3734,4198,4705,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1995,5584,4559,4660,5065,5265,5815,6097,6706,7388,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1996,5912,4638,5071,5525,5738,6098,6371,6787,7340,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1997,3435,2862,2946,3161,3293,3555,3688,3896,4824,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1998,3177,2379,2712,2879,3004,3315,3458,3731,4417,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
1999,4166,3479,3695,3920,4073,4305,4406,4796,5175,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2000,14770,13960,14210,14470,14640,14910,15100,15450,16580,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2001,13190,12190,12260,12650,12910,13380,13610,13910,14470,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2002,14810,13570,13900,14340,14630,15040,15310,15760,16290,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2003,14410,13190,13610,14060,14290,14540,14810,15140,15480,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2004,14320,13580,13840,14000,14180,14440,14740,15040,15740,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2005,15040,14400,14550,14720,14890,15120,15350,15570,15980,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2006,14940,14030,14230,14570,14760,15110,15290,15690,16310,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2007,12140,11510,11640,11840,11940,12230,12350,12590,12790,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2008,13830,13300,13520,13640,13760,13950,14100,14260,14640,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2009,11530,10900,11070,11280,11420,11640,11780,12060,12970,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2010,9588,9084,9312,9418,9491,9703,9793,9897,10080,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2011,6966,6685,6761,6826,6906,7009,7052,7211,7493,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2012,7660,7424,7469,7562,7601,7706,7770,7903,8022,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2013,6866,6517,6686,6747,6807,6930,6983,7068,7201,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2014,6574,6380,6422,6493,6543,6599,6655,6790,6881,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2015,8000,7725,7801,7893,7934,8064,8109,8247,8603,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2016,7188,6853,6980,7080,7117,7248,7327,7574,7874,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2017,8796,8326,8513,8636,8721,8895,9007,9094,9277,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2018,7047,6709,6886,6953,6987,7066,7141,7319,7512,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2019,6908,6724,6783,6835,6865,6938,6986,7081,7175,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2020,7164,6951,7028,7086,7121,7201,7255,7314,7405,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2021,6410,6239,6261,6332,6372,6437,6495,6602,6829,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2022,6538,6267,6406,6471,6510,6579,6638,6711,6879,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2023,6753,6496,6574,6645,6696,6812,6871,6988,7129,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
2024,6338,6193,6231,6283,6314,6367,6391,6453,6516,3f0c2d3f257b6d90cd06373ae38e97af33bb2b00
