analysis,centre_start,centre_end,duration,estimate,se,lcl,ucl
630422cdcd08d201e2736a6a4015724920ab11e3,1998,1999,1,-0.05213,0.1654,-0.3763,0.272
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2000,1,0.09983,0.1932,-0.2788,0.4785
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2001,1,0.273,0.2177,-0.1538,0.6997
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2002,1,0.4284,0.2355,-0.03316,0.8899
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2003,1,0.5609,0.2486,0.0737,1.048
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2004,1,0.5964,0.2512,0.1041,1.089
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2005,1,0.5821,0.2448,0.1022,1.062
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2006,1,0.521,0.2386,0.05326,0.9887
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2007,1,0.5512,0.2366,0.08754,1.015
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2008,1,0.5524,0.2348,0.09218,1.013
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2009,1,0.54,0.2335,0.0823,0.9977
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2010,1,0.5909,0.2404,0.1198,1.062
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2011,1,0.6897,0.2648,0.1708,1.209
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2012,1,0.4931,0.2415,0.01969,0.9664
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2013,1,0.3915,0.2389,-0.07677,0.8598
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2014,1,0.4057,0.2432,-0.07101,0.8824
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2015,1,0.5084,0.2619,-0.004929,1.022
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2016,1,0.5288,0.2682,0.00308,1.055
630422cdcd08d201e2736a6a4015724920ab11e3,1998,2017,1,0.3924,0.2469,-0.09154,0.8763
