winter,median,min,q05,q20,q35,q65,q80,q95,max,analysis
2000,145,131,131,132,134.6,184.4,314,582.7,1189,198f10a83b8721a872dbd8b8e34889c677197c22
2001,204.5,59,88.4,134.6,171,238.1,335.8,552.5,1057,198f10a83b8721a872dbd8b8e34889c677197c22
2002,222.5,58,95.95,127.8,161.3,276.4,340.8,506.2,835,198f10a83b8721a872dbd8b8e34889c677197c22
2003,210,70,110,142.6,177.3,260.5,302.4,444.3,937,198f10a83b8721a872dbd8b8e34889c677197c22
2004,118,26,49.85,82.6,99.3,143.4,203.2,353.6,509,198f10a83b8721a872dbd8b8e34889c677197c22
2005,132.5,99,99,102.6,119.3,180,222.6,325.9,689,198f10a83b8721a872dbd8b8e34889c677197c22
2006,175,111,111,117.6,146.3,211.4,298.6,473.6,717,198f10a83b8721a872dbd8b8e34889c677197c22
2007,169,169,169,169,169,206.7,269.6,499.1,1408,198f10a83b8721a872dbd8b8e34889c677197c22
2008,183.5,91,91,113.8,141,218.7,273.6,491.8,770,198f10a83b8721a872dbd8b8e34889c677197c22
2009,142,74,84.95,100.6,123,183.7,245.6,338,404,198f10a83b8721a872dbd8b8e34889c677197c22
2010,99.5,46,51.95,70,88.95,123.1,159,237.2,512,198f10a83b8721a872dbd8b8e34889c677197c22
2011,81.5,62,62,64,72.65,99.75,133.2,220.2,358,198f10a83b8721a872dbd8b8e34889c677197c22
2012,128.5,111,111,111,114,154.7,208.2,343.9,594,198f10a83b8721a872dbd8b8e34889c677197c22
2013,95.5,83,83,83,86.65,110.8,159.6,256,468,198f10a83b8721a872dbd8b8e34889c677197c22
2014,94,86,86,86,88,101,113,169.1,275,198f10a83b8721a872dbd8b8e34889c677197c22
2015,165.5,112,114,124.8,140.6,201.7,239.4,332.2,507,198f10a83b8721a872dbd8b8e34889c677197c22
2016,87.5,66,67,75.6,79,104.8,154.2,411.4,665,198f10a83b8721a872dbd8b8e34889c677197c22
2017,44,29,30,34.8,39,52,69.2,105.3,250,198f10a83b8721a872dbd8b8e34889c677197c22
2018,105.5,97,97,99,101,121,151.4,276.7,488,198f10a83b8721a872dbd8b8e34889c677197c22
2019,85.5,42,45.9,54.8,67,105.1,151.8,278.6,462,198f10a83b8721a872dbd8b8e34889c677197c22
2020,236,229,229,230,231.6,241,251,394.3,505,198f10a83b8721a872dbd8b8e34889c677197c22
2021,156.5,154,154,154,155,159,165.6,178.1,235,198f10a83b8721a872dbd8b8e34889c677197c22
2022,212,212,212,212,212,212,212,212,212,198f10a83b8721a872dbd8b8e34889c677197c22
2023,111,111,111,111,111,113,131.2,176.1,300,198f10a83b8721a872dbd8b8e34889c677197c22
2024,226,226,226,226,226,226,226,226,226,198f10a83b8721a872dbd8b8e34889c677197c22
